t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.97,-1.9262,-1.1733,3.3583,0.63314,-0.75801,-0.021754,-0.15518,8.7865,-2.7631,2.6876,-2.0367,-1.6144,-1.1806,5.5699,25.92,-13.832,0,0,0,6.7219,6.7675,6.8651,6.8634,-28.826,-4.6053,-63.289,201.06,-205.5,152.18
0.98,-1.8381,-1.1996,3.3845,0.62616,-0.76572,-0.020398,-0.14558,8.8408,-2.5042,2.5461,-2.0314,-1.4925,-1.1101,5.2916,25.864,-14.457,0,0,0,6.7183,6.7658,6.8623,6.8621,-26.828,-6.5294,-61.681,198.44,-179.24,169.51
0.99,-1.7494,-1.2234,3.4092,0.61908,-0.77315,-0.018772,-0.1365,8.8924,-2.2459,2.3985,-2.0156,-1.3734,-1.0394,5.0332,25.79,-15.065,0,0,0,6.715,6.7648,6.8592,6.8609,-24.861,-8.1887,-59.897,194.69,-152.56,187.44
1,-1.6603,-1.2445,3.4324,0.61196,-0.78029,-0.016919,-0.12794,8.9416,-1.9884,2.2449,-1.9886,-1.2576,-0.96883,4.7943,25.701,-15.654,0,0,0,6.712,6.7646,6.8559,6.86,-22.937,-9.5797,-57.93,189.9,-125.59,206
1.01,-1.5706,-1.2631,3.4541,0.60485,-0.78712,-0.014879,-0.11992,8.9884,-1.7319,2.0855,-1.9498,-1.1455,-0.89876,4.5743,25.6,-16.223,0,0,0,6.7097,6.7653,6.8525,6.8594,-21.066,-10.7,-55.775,184.14,-98.458,225.19
1.02,-1.4805,-1.2792,3.4741,0.59781,-0.79361,-0.012689,-0.11243,9.0331,-1.4765,1.9205,-1.8988,-1.0376,-0.8296,4.3727,25.488,-16.769,0,0,0,6.7081,6.7669,6.849,6.8592,-19.257,-11.549,-53.424,177.49,-71.276,245.05
1.03,-1.39,-1.2927,3.4925,0.59089,-0.79976,-0.010384,-0.10546,9.0759,-1.2222,1.7502,-1.8353,-0.93433,-0.7618,4.1889,25.37,-17.291,0,0,0,6.7074,6.7697,6.8454,6.8594,-17.519,-12.126,-50.871,170.02,-44.17,265.59
1.04,-1.299,-1.3036,3.5091,0.58415,-0.80555,-0.0079911,-0.099012,9.117,-0.96909,1.5748,-1.759,-0.8361,-0.69585,4.0221,25.247,-17.786,0,0,0,6.7077,6.7736,6.8418,6.86,-15.859,-12.433,-48.11,161.82,-17.261,286.82
1.05,-1.2076,-1.3121,3.5239,0.57766,-0.81094,-0.005534,-0.09306,9.1564,-0.71725,1.3946,-1.6697,-0.74327,-0.63227,3.8714,25.122,-18.252,0,0,0,6.709,6.7785,6.8381,6.8609,-14.285,-12.472,-45.132,152.96,9.3284,308.77
1.06,-1.1159,-1.318,3.537,0.57147,-0.81593,-0.0030293,-0.087579,9.1944,-0.46665,1.2099,-1.5671,-0.65613,-0.57163,3.7361,24.998,-18.688,0,0,0,6.7113,6.7846,6.8344,6.8621,-12.802,-12.248,-41.932,143.52,35.476,331.46
1.07,-1.0237,-1.3214,3.5481,0.56567,-0.82049,-0.00048677,-0.082541,9.2312,-0.21727,1.021,-1.4514,-0.57494,-0.51448,3.6151,24.878,-19.09,0,0,0,6.7147,6.7917,6.8305,6.8636,-11.416,-11.764,-38.501,133.57,61.055,354.9
1.08,-0.93125,-1.3223,3.5574,0.56031,-0.82461,0.0020915,-0.07791,9.2668,0.03093,0.82819,-1.3225,-0.49993,-0.46139,3.5074,24.764,-19.457,0,0,0,6.7189,6.7996,6.8263,6.8652,-10.132,-11.029,-34.832,123.19,85.848,378.94
1.09,-0.8384,-1.3208,3.5647,0.55545,-0.82827,0.004711,-0.073644,9.3014,0.27803,0.63195,-1.1805,-0.43126,-0.41294,3.4121,24.658,-19.786,0,0,0,6.7241,6.8083,6.822,6.8667,-8.9538,-10.051,-30.921,112.41,109.56,403.29
1.1,-0.74522,-1.3168,3.57,0.55118,-0.83144,0.0073852,-0.069696,9.3351,0.52413,0.43261,-1.0257,-0.36913,-0.36963,3.328,24.563,-20.074,0,0,0,6.73,6.8175,6.8172,6.8681,-7.885,-8.8426,-26.766,101.3,131.88,427.65
1.11,-0.65171,-1.3103,3.5733,0.54754,-0.83411,0.010135,-0.066016,9.368,0.76934,0.2306,-0.85863,-0.3137,-0.33195,3.254,24.482,-20.32,0,0,0,6.7364,6.8269,6.8122,6.8692,-6.9287,-7.4192,-22.369,89.905,152.51,451.72
1.12,-0.55787,-1.3014,3.5746,0.5446,-0.83626,0.01299,-0.062545,9.4002,1.0138,0.026359,-0.67985,-0.26519,-0.3003,3.189,24.416,-20.521,0,0,0,6.7432,6.8363,6.8066,6.8699,-6.0877,-5.7991,-17.733,78.272,171.15,475.23
1.13,-0.4637,-1.29,3.5738,0.54242,-0.83787,0.015984,-0.059224,9.4318,1.2577,-0.17966,-0.49007,-0.22384,-0.27498,3.1318,24.367,-20.674,0,0,0,6.7502,6.8455,6.8007,6.87,-5.3639,-4.0037,-12.867,66.455,187.51,497.85
1.14,-0.36923,-1.2762,3.571,0.54105,-0.83891,0.019159,-0.055987,9.4628,1.5012,-0.38696,-0.2901,-0.18996,-0.25621,3.0813,24.336,-20.778,0,0,0,6.7571,6.8542,6.7943,6.8696,-4.759,-2.0576,-7.7803,54.505,201.26,519.31
1.15,-0.27445,-1.26,3.5661,0.54053,-0.83936,0.022559,-0.052762,9.4934,1.7445,-0.59504,-0.080908,-0.16395,-0.24404,3.0363,24.326,-20.829,0,0,0,6.7637,6.8621,6.7875,6.8685,-4.2741,0.011938,-2.4858,42.473,212.13,539.31
1.16,-0.17936,-1.2413,3.5591,0.54091,-0.83921,0.026235,-0.049478,9.5236,1.9878,-0.80336,0.13643,-0.14631,-0.2384,2.9954,24.337,-20.827,0,0,0,6.7699,6.869,6.7804,6.8668,-3.9097,2.1743,3.0001,30.411,219.8,557.55
1.17,-0.08398,-1.2202,3.55,0.54223,-0.83842,0.030235,-0.046054,9.5533,2.2313,-1.0114,0.36069,-0.13767,-0.23906,2.9577,24.369,-20.769,0,0,0,6.7755,6.8748,6.7731,6.8646,-3.6658,4.3962,8.6583,18.369,223.96,573.74
1.18,0.0117,-1.1967,3.5389,0.5445,-0.83698,0.034609,-0.042409,9.5827,2.4753,-1.2185,0.59047,-0.13876,-0.24566,2.9217,24.425,-20.653,0,0,0,6.7804,6.8792,6.7658,6.8618,-3.5421,6.641,14.467,6.3995,224.33,587.57
1.19,0.10767,-1.1707,3.5257,0.54773,-0.83484,0.039403,-0.038458,9.6118,2.7199,-1.4242,0.82421,-0.15043,-0.25768,2.8864,24.502,-20.479,0,0,0,6.7845,6.8823,6.7587,6.8587,-3.5374,8.8692,20.401,-5.4475,220.6,598.76
1.2,0.20393,-1.1423,3.5104,0.55195,-0.83198,0.044658,-0.034115,9.6404,2.9654,-1.6279,1.0601,-0.17361,-0.2745,2.8506,24.602,-20.245,0,0,0,6.7879,6.884,6.7521,6.8554,-3.6504,11.038,26.432,-17.12,212.46,607.01
1.21,0.30048,-1.1114,3.4931,0.55713,-0.82837,0.050405,-0.029289,9.6688,3.212,-1.8289,1.2961,-0.20927,-0.29538,2.813,24.723,-19.95,0,0,0,6.7907,6.8844,6.7462,6.852,-3.8791,13.103,32.53,-28.568,199.62,612.03
1.22,0.39731,-1.0781,3.4738,0.56326,-0.82399,0.056664,-0.023894,9.6967,3.4599,-2.0267,1.53,-0.25836,-0.31951,2.7726,24.863,-19.594,0,0,0,6.7931,6.8837,6.7413,6.8488,-4.2209,15.014,38.661,-39.74,181.78,613.51
1.23,0.49441,-1.0422,3.4526,0.5703,-0.81879,0.063439,-0.017844,9.7242,3.7093,-2.2206,1.7592,-0.32175,-0.34606,2.7282,25.022,-19.177,0,0,0,6.7952,6.882,6.7379,6.8459,-4.6728,16.721,44.788,-50.584,158.62,611.17
1.24,0.59179,-1.0039,3.4294,0.5782,-0.81275,0.070716,-0.01106,9.7512,3.9604,-2.41,1.9809,-0.40009,-0.37417,2.6788,25.197,-18.698,0,0,0,6.7974,6.8796,6.736,6.8436,-5.2313,18.168,50.871,-61.049,129.85,604.7
1.25,0.68944,-0.963,3.4044,0.5869,-0.80584,0.07846,-0.0034734,9.7778,4.2133,-2.5944,2.1922,-0.49372,-0.40303,2.6233,25.385,-18.16,0,0,0,6.7998,6.8768,6.736,6.8421,-5.8923,19.298,56.867,-71.085,95.176,593.82
1.26,0.78734,-0.9196,3.3776,0.59631,-0.79805,0.086611,0.0049733,9.8037,4.4681,-2.773,2.3901,-0.60259,-0.43187,2.5606,25.582,-17.561,0,0,0,6.8028,6.874,6.7381,6.8414,-6.6514,20.051,62.731,-80.64,54.285,578.22
1.27,0.88551,-0.87364,3.349,0.60634,-0.78937,0.095087,0.014319,9.8289,4.7249,-2.9454,2.5715,-0.72613,-0.46005,2.4899,25.784,-16.906,0,0,0,6.8065,6.8715,6.7424,6.8417,-7.5034,20.363,68.415,-89.66,7.1051,557.74
1.28,0.98392,-0.82509,3.3187,0.61688,-0.7798,0.10378,0.024581,9.8535,4.9838,-3.111,2.7338,-0.86325,-0.48703,2.4103,25.987,-16.194,0,0,0,6.8111,6.8696,6.7485,6.8429,-8.4426,20.174,73.871,-98.081,-45.622,532.64
1.29,1.0826,-0.77395,3.2868,0.62781,-0.76935,0.11257,0.035756,9.8771,5.2447,-3.2691,2.875,-1.0124,-0.51246,2.3208,26.186,-15.429,0,0,0,6.8164,6.8685,6.7564,6.8449,-9.4628,19.435,79.054,-105.84,-102.97,503.29
1.3,1.1815,-0.72019,3.2533,0.63903,-0.75805,0.12132,0.047816,9.8998,5.5075,-3.4194,2.9937,-1.1716,-0.53613,2.2208,26.374,-14.614,0,0,0,6.8224,6.8682,6.7654,6.8478,-10.557,18.103,83.924,-112.86,-164,470.06
1.31,1.2806,-0.6638,3.2184,0.65042,-0.74593,0.12986,0.060708,9.9215,5.7721,-3.5612,3.0895,-1.3388,-0.55798,2.1095,26.546,-13.752,0,0,0,6.8287,6.8688,6.7752,6.8511,-11.717,16.145,88.443,-119.08,-227.8,433.32
1.32,1.3799,-0.60475,3.1821,0.66186,-0.73304,0.13806,0.074363,9.942,6.0383,-3.6943,3.1626,-1.5115,-0.57805,1.9862,26.695,-12.846,0,0,0,6.8351,6.8699,6.785,6.8546,-12.936,13.54,92.58,-124.44,-293.43,393.44
1.33,1.4794,-0.54303,3.1446,0.67326,-0.71945,0.14575,0.088692,9.9612,6.3059,-3.818,3.2142,-1.6875,-0.59649,1.8506,26.814,-11.901,0,0,0,6.8409,6.8712,6.7941,6.8579,-14.203,10.274,96.303,-128.86,-359.97,350.78
1.34,1.5791,-0.47862,3.1058,0.68454,-0.70521,0.15281,0.1036,9.979,6.5745,-3.9322,3.2459,-1.8649,-0.61352,1.7021,26.898,-10.922,0,0,0,6.8456,6.872,6.8016,6.8602,-15.51,6.3412,99.587,-132.29,-426.48,305.71
1.35,1.679,-0.41153,3.0659,0.69563,-0.69038,0.15911,0.11898,9.9952,6.8437,-4.0364,3.2601,-2.0421,-0.6294,1.5403,26.939,-9.9113,0,0,0,6.8484,6.8717,6.8066,6.8611,-16.845,1.7474,102.41,-134.65,-492.04,258.61
1.36,1.779,-0.34175,3.0251,0.70648,-0.67503,0.16453,0.13472,10.01,7.1131,-4.1303,3.2595,-2.2181,-0.64443,1.3651,26.931,-8.8751,0,0,0,6.8487,6.8694,6.8082,6.8598,-18.199,-3.4933,104.75,-135.88,-555.71,209.84
1.37,1.8792,-0.26927,2.9834,0.71705,-0.65922,0.16899,0.15073,10.022,7.3821,-4.2138,3.2471,-2.3923,-0.65891,1.1763,26.867,-7.8179,0,0,0,6.8454,6.8642,6.8055,6.8555,-19.559,-9.3575,106.6,-135.91,-616.58,159.77
1.38,1.9794,-0.19411,2.9409,0.72731,-0.64298,0.17243,0.16692,10.033,7.6502,-4.2866,3.226,-2.5649,-0.67314,0.97393,26.742,-6.7447,0,0,0,6.8379,6.8552,6.7974,6.8474,-20.913,-15.812,107.95,-134.67,-673.71,108.77
1.39,2.0798,-0.11627,2.8977,0.73726,-0.62637,0.17477,0.1832,10.042,7.9168,-4.3486,3.1993,-2.7364,-0.68743,0.75811,26.549,-5.6606,0,0,0,6.8253,6.8415,6.7831,6.8347,-22.248,-22.816,108.78,-132.1,-726.18,57.201
1.4,2.1803,-0.035782,2.8539,0.7469,-0.6094,0.17598,0.1995,10.048,8.181,-4.3998,3.1697,-2.9081,-0.70202,0.52909,26.284,-4.5709,0,0,0,6.8068,6.822,6.7618,6.8166,-23.55,-30.317,109.09,-128.13,-773.05,5.4431
1.41,2.2808,0.047337,2.8097,0.75624,-0.59208,0.17604,0.21576,10.052,8.4422,-4.4401,3.1398,-3.0813,-0.71714,0.28727,25.941,-3.4806,0,0,0,6.7818,6.7962,6.7329,6.7925,-24.805,-38.255,108.89,-122.7,-813.39,-46.14
1.42,2.3813,0.13305,2.7652,0.76529,-0.57441,0.17491,0.23195,10.054,8.6995,-4.4694,3.1121,-3.2578,-0.73296,0.033188,25.517,-2.3949,0,0,0,6.7496,6.7632,6.696,6.7617,-25.999,-46.56,108.17,-115.73,-846.29,-97.18
1.43,2.4819,0.22131,2.7204,0.77406,-0.55636,0.17257,0.24801,10.053,8.9522,-4.488,3.0883,-3.4393,-0.74962,-0.23245,25.009,-1.3189,0,0,0,6.7099,6.7227,6.6507,6.7239,-27.115,-55.153,106.95,-107.16,-870.8,-147.31
1.44,2.5824,0.31208,2.6754,0.78259,-0.5379,0.16901,0.26392,10.049,9.1994,-4.4959,3.0702,-3.6274,-0.76714,-0.50879,24.414,-0.25764,0,0,0,6.6625,6.6744,6.597,6.6789,-28.137,-63.945,105.23,-96.932,-886.01,-196.15
1.45,2.6828,0.40528,2.6305,0.79087,-0.519,0.16419,0.27965,10.043,9.4402,-4.4932,3.0588,-3.8237,-0.78549,-0.79481,23.73,0.78403,0,0,0,6.6073,6.6184,6.5355,6.6266,-29.048,-72.839,103.03,-84.968,-890.98,-243.35
1.46,2.7832,0.50085,2.5856,0.79893,-0.49959,0.15811,0.29518,10.033,9.6737,-4.4803,3.055,-4.0289,-0.80454,-1.0893,22.957,1.8014,0,0,0,6.5447,6.5551,6.4667,6.5674,-29.83,-81.728,100.37,-71.215,-884.85,-288.54
1.47,2.8835,0.59873,2.5409,0.80677,-0.4796,0.15072,0.31047,10.021,9.8991,-4.4573,3.059,-4.2431,-0.82403,-1.3909,22.096,2.7899,0,0,0,6.4753,6.4851,6.3918,6.5019,-30.466,-90.5,97.264,-55.773,-867.71,-331.5
1.48,2.9836,0.69881,2.4965,0.81438,-0.45899,0.14203,0.32548,10.006,10.115,-4.4246,3.0708,-4.4659,-0.84367,-1.6981,21.148,3.7453,0,0,0,6.3999,6.4095,6.312,6.4308,-30.94,-99.048,93.744,-38.865,-840.44,-372.15
1.49,3.0836,0.801,2.4525,0.82177,-0.43767,0.132,0.34017,9.987,10.322,-4.3825,3.0903,-4.6957,-0.8631,-2.0091,20.116,4.6634,0,0,0,6.3199,6.3296,6.229,6.3553,-31.239,-107.28,89.829,-20.716,-803.92,-410.37
1.5,3.1834,0.9052,2.4089,0.82891,-0.41559,0.12063,0.35447,9.9654,10.517,-4.3314,3.1166,-4.9301,-0.88192,-2.3223,19.003,5.5406,0,0,0,6.2365,6.2472,6.1446,6.2766,-31.351,-115.1,85.545,-1.5518,-759.02,-446.08
1.51,3.2829,1.0113,2.3659,0.83577,-0.39268,0.10792,0.36831,9.9406,10.702,-4.2718,3.1491,-5.1655,-0.89967,-2.6355,17.815,6.3732,0,0,0,6.1515,6.164,6.0611,6.1964,-31.268,-122.43,80.916,18.401,-706.64,-479.18
1.52,3.3822,1.1192,2.3235,0.84231,-0.3689,0.09389,0.38159,9.9127,10.873,-4.2041,3.1867,-5.3973,-0.91586,-2.9469,16.557,7.1579,0,0,0,6.0666,6.082,5.9806,6.1162,-30.982,-129.21,75.97,38.917,-647.65,-509.57
1.53,3.4811,1.2287,2.2818,0.84849,-0.34423,0.078586,0.39421,9.8817,11.032,-4.1288,3.228,-5.6198,-0.92996,-3.2545,15.233,7.8916,0,0,0,5.9838,6.0034,5.9055,6.0378,-30.488,-135.37,70.734,59.769,-582.94,-537.15
1.54,3.5798,1.3398,2.2409,0.85425,-0.31865,0.06208,0.40604,9.8476,11.178,-4.0465,3.2718,-5.8263,-0.94147,-3.556,13.851,8.5717,0,0,0,5.9049,5.9302,5.838,5.9629,-29.786,-140.85,65.237,80.734,-513.4,-561.83
1.55,3.6781,1.4522,2.2009,0.85953,-0.29218,0.044478,0.41696,9.8106,11.309,-3.9576,3.3165,-6.0094,-0.94988,-3.8495,12.418,9.1956,0,0,0,5.832,5.8643,5.7802,5.8933,-28.874,-145.62,59.508,101.58,-439.89,-583.52
1.56,3.776,1.5659,2.1618,0.86429,-0.26486,0.025921,0.42682,9.7707,11.426,-3.8628,3.3605,-6.1618,-0.95479,-4.1328,10.942,9.7612,0,0,0,5.767,5.8076,5.7336,5.8306,-27.755,-149.64,53.577,122.09,-363.32,-602.11
1.57,3.8735,1.6807,2.1236,0.86847,-0.23677,0.0065882,0.43549,9.728,11.528,-3.7626,3.4023,-6.2761,-0.95588,-4.4039,9.4283,10.267,0,0,0,5.7116,5.7615,5.6996,5.7765,-26.434,-152.88,47.476,142.04,-284.56,-617.52
1.58,3.9705,1.7964,2.0865,0.87205,-0.20801,-0.013309,0.44282,9.6826,11.615,-3.6576,3.4407,-6.3464,-0.953,-4.6608,7.8866,10.71,0,0,0,5.6675,5.7273,5.679,5.7324,-24.917,-155.33,41.238,161.19,-204.49,-629.63
1.59,4.0671,1.913,2.0505,0.87498,-0.1787,-0.03353,0.44871,9.6348,11.686,-3.5486,3.4744,-6.3682,-0.94615,-4.9016,6.3244,11.091,0,0,0,5.6359,5.7055,5.6718,5.6995,-23.214,-156.97,34.895,179.32,-123.99,-638.36
1.6,4.1632,2.0301,2.0156,0.87729,-0.149,-0.053816,0.45306,9.5847,11.741,-3.436,3.5026,-6.3391,-0.93556,-5.1245,4.7499,11.408,0,0,0,5.6178,5.6965,5.6777,5.6786,-21.335,-157.81,28.482,196.21,-43.962,-643.61
1.61,4.2588,2.1477,1.9818,0.87898,-0.11905,-0.073901,0.4558,9.5324,11.781,-3.3206,3.525,-6.2592,-0.92159,-5.3278,3.1709,11.661,0,0,0,5.6135,5.7,5.6959,5.6702,-19.294,-157.85,22.034,211.63,34.726,-645.29
1.62,4.3539,2.2657,1.9492,0.8801,-0.08901,-0.093523,0.45689,9.4782,11.804,-3.203,3.5414,-6.1308,-0.90481,-5.5099,1.5954,11.849,0,0,0,5.6229,5.7156,5.7252,5.6744,-17.108,-157.12,15.588,225.35,111.19,-643.29
1.63,4.4484,2.3838,1.9177,0.88071,-0.059036,-0.11244,0.45631,9.4223,11.813,-3.0839,3.5522,-5.9586,-0.88587,-5.6695,0.030981,11.972,0,0,0,5.6455,5.7421,5.764,5.6908,-14.794,-155.64,9.1812,237.16,184.54,-637.52
1.64,4.5423,2.5019,1.8875,0.88087,-0.029259,-0.13041,0.45409,9.3649,11.805,-2.9638,3.558,-5.7486,-0.86552,-5.8054,-1.515,12.032,0,0,0,5.6802,5.7785,5.8108,5.7186,-12.372,-153.44,2.8508,246.81,253.9,-627.89
1.65,4.6357,2.6198,1.8585,0.88067,0.0002093,-0.14727,0.45026,9.3062,11.782,-2.8434,3.5596,-5.5076,-0.8445,-5.9167,-3.0357,12.03,0,0,0,5.7254,5.8232,5.8639,5.7565,-9.8653,-150.58,-3.3635,254.1,318.38,-614.3
1.66,4.7284,2.7375,1.8306,0.88017,0.02928,-0.16284,0.44488,9.2466,11.745,-2.7234,3.5579,-5.243,-0.82355,-6.0025,-4.5245,11.966,0,0,0,5.7795,5.8748,5.9216,5.803,-7.2987,-147.1,-9.4216,258.78,377.1,-596.64
1.67,4.8206,2.8547,1.804,0.87946,0.057891,-0.177,0.43802,9.1863,11.692,-2.6043,3.554,-4.9618,-0.80329,-6.0625,-5.9757,11.842,0,0,0,5.8405,5.9315,5.9825,5.8566,-4.6992,-143.06,-15.282,260.64,429.18,-574.83
1.68,4.9121,2.9713,1.7785,0.87861,0.086,-0.18966,0.42975,9.1254,11.625,-2.4868,3.5487,-4.6703,-0.78428,-6.0965,-7.3841,11.661,0,0,0,5.9064,5.992,6.0451,5.9153,-2.0959,-138.54,-20.904,259.53,473.99,-548.87
1.69,5.0031,3.0871,1.7543,0.87766,0.11359,-0.20075,0.42014,9.0644,11.545,-2.3713,3.5426,-4.3737,-0.7669,-6.1045,-8.7451,11.425,0,0,0,5.9754,6.0546,6.1084,5.9775,0.48207,-133.6,-26.247,255.61,511.71,-519.06
1.7,5.0934,3.2021,1.7311,0.87665,0.14065,-0.21022,0.40927,9.0034,11.45,-2.2584,3.5361,-4.0759,-0.75141,-6.087,-10.055,11.137,0,0,0,6.0457,6.118,6.1715,6.0415,3.0075,-128.32,-31.274,249.07,542.73,-485.8
1.71,5.1832,3.3161,1.7091,0.87563,0.16718,-0.21805,0.39722,8.9428,11.344,-2.1487,3.5289,-3.7797,-0.7379,-6.0447,-11.311,10.801,0,0,0,6.1158,6.1809,6.2334,6.1058,5.4554,-122.77,-35.953,240.12,567.4,-449.45
1.72,5.2723,3.4289,1.6881,0.87459,0.19319,-0.22421,0.38407,8.8826,11.224,-2.0426,3.5208,-3.487,-0.72638,-5.9783,-12.51,10.419,0,0,0,6.1844,6.2424,6.2935,6.1692,7.8025,-117,-40.254,228.96,586.1,-410.41
1.73,5.3608,3.5405,1.6682,0.87353,0.21868,-0.22872,0.36988,8.8233,11.094,-1.9405,3.5107,-3.1988,-0.71672,-5.889,-13.65,9.9968,0,0,0,6.2505,6.3015,6.3512,6.2306,10.028,-111.07,-44.153,215.81,599.2,-369.05
1.74,5.4488,3.6508,1.6493,0.87245,0.24364,-0.23157,0.35474,8.7649,10.952,-1.8428,3.4977,-2.916,-0.70875,-5.7782,-14.731,9.5375,0,0,0,6.3134,6.3575,6.4061,6.2894,12.113,-105.03,-47.629,200.85,607.06,-325.75
1.75,5.5361,3.7595,1.6313,0.87132,0.26806,-0.23278,0.33876,8.7078,10.799,-1.7498,3.4804,-2.6388,-0.70222,-5.6473,-15.75,9.0457,0,0,0,6.3725,6.4099,6.4577,6.3448,14.04,-98.94,-50.663,184.31,610.06,-280.9
1.76,5.6229,3.8667,1.6143,0.8701,0.29192,-0.23239,0.32202,8.652,10.637,-1.6619,3.4572,-2.3679,-0.69682,-5.498,-16.709,8.5258,0,0,0,6.4274,6.4582,6.5059,6.3964,15.794,-92.843,-53.243,166.38,608.57,-234.87
1.77,5.7092,3.9722,1.5981,0.86876,0.31517,-0.23044,0.30466,8.5979,10.465,-1.5794,3.4265,-2.1036,-0.69221,-5.332,-17.607,7.9824,0,0,0,6.4779,6.5021,6.5506,6.4442,17.363,-86.782,-55.358,147.27,602.95,-188.06
1.78,5.7949,4.076,1.5827,0.86725,0.33777,-0.227,0.28681,8.5454,10.285,-1.5024,3.3866,-1.8467,-0.68801,-5.1513,-18.445,7.4202,0,0,0,6.524,6.5417,6.5917,6.488,18.736,-80.797,-57.002,127.19,593.57,-140.83
1.79,5.8801,4.1779,1.568,0.86553,0.35964,-0.22215,0.26862,8.4949,10.096,-1.431,3.336,-1.5982,-0.68381,-4.958,-19.224,6.8439,0,0,0,6.5656,6.5767,6.6292,6.5279,19.905,-74.922,-58.174,106.33,580.81,-93.574
1.8,5.9648,4.2779,1.554,0.86357,0.38074,-0.216,0.25025,8.4463,9.9006,-1.3655,3.2734,-1.3593,-0.67918,-4.754,-19.944,6.2583,0,0,0,6.603,6.6074,6.6634,6.564,20.861,-69.191,-58.875,84.904,565.02,-46.668
1.81,6.049,4.3759,1.5407,0.86134,0.40097,-0.20868,0.23187,8.3998,9.6978,-1.3059,3.1978,-1.1316,-0.67369,-4.5415,-20.608,5.668,0,0,0,6.6363,6.6338,6.6942,6.5966,21.601,-63.631,-59.11,63.116,546.59,-0.49511
1.82,6.1328,4.4718,1.5279,0.85882,0.42028,-0.20034,0.21367,8.3555,9.4886,-1.2522,3.1085,-0.91667,-0.66691,-4.3227,-21.217,5.0776,0,0,0,6.6658,6.6562,6.7219,6.6259,22.123,-58.267,-58.889,41.171,525.88,44.565
1.83,6.2161,4.5657,1.5156,0.85602,0.43858,-0.19113,0.19581,8.3134,9.2736,-1.2043,3.0053,-0.71624,-0.65839,-4.0997,-21.774,4.4917,0,0,0,6.6916,6.6748,6.7466,6.6522,22.425,-53.119,-58.224,19.273,503.26,88.13
1.84,6.2991,4.6573,1.5038,0.85294,0.45584,-0.18124,0.17845,8.2735,9.0533,-1.1623,2.8885,-0.53196,-0.64773,-3.8749,-22.281,3.9146,0,0,0,6.7142,6.69,6.7687,6.6759,22.509,-48.207,-57.132,-2.373,479.09,129.82
1.85,6.3816,4.7467,1.4924,0.84963,0.472,-0.17084,0.16174,8.2359,8.8282,-1.126,2.7587,-0.36528,-0.63453,-3.6503,-22.739,3.3504,0,0,0,6.7337,6.7022,6.7882,6.6973,22.379,-43.541,-55.635,-23.562,453.76,169.25
1.86,6.4638,4.8338,1.4813,0.84611,0.48704,-0.16012,0.1458,8.2005,8.5987,-1.0952,2.617,-0.21736,-0.61845,-3.428,-23.152,2.8031,0,0,0,6.7505,6.7116,6.8055,6.7166,22.04,-39.134,-53.756,-44.09,427.62,206.05
1.87,6.5456,4.9187,1.4704,0.84244,0.50093,-0.14925,0.13072,8.1673,8.3653,-1.0698,2.4649,-0.088994,-0.59919,-3.2101,-23.523,2.2765,0,0,0,6.7649,6.7187,6.8206,6.7341,21.5,-34.99,-51.524,-63.751,401.05,239.82
1.88,6.6271,5.0011,1.4598,0.83869,0.51368,-0.13838,0.11656,8.1363,8.1284,-1.0496,2.3038,0.019427,-0.57654,-2.9986,-23.853,1.7737,0,0,0,6.777,6.7239,6.8338,6.7501,20.769,-31.113,-48.971,-82.341,374.42,270.2
1.89,6.7084,5.0812,1.4494,0.83492,0.52529,-0.12767,0.10335,8.1073,7.8883,-1.0343,2.1358,0.10794,-0.55036,-2.7954,-24.146,1.298,0,0,0,6.7871,6.7275,6.8451,6.7647,19.858,-27.501,-46.133,-99.655,348.09,296.79
1.9,6.7893,5.1589,1.4391,0.83119,0.5358,-0.11723,0.091113,8.0803,7.6456,-1.0236,1.9625,0.177,-0.52058,-2.602,-24.404,0.85189,0,0,0,6.7954,6.73,6.8548,6.7779,18.781,-24.149,-43.049,-115.49,322.43,319.22
1.91,6.87,5.2341,1.4289,0.82756,0.54523,-0.10718,0.079818,8.0552,7.4004,-1.0171,1.7861,0.22741,-0.48727,-2.4202,-24.63,0.43768,0,0,0,6.8022,6.7315,6.8628,6.79,17.553,-21.049,-39.764,-129.64,297.82,337.11
1.92,6.9504,5.3069,1.4188,0.82411,0.55363,-0.097594,0.069427,8.0319,7.1531,-1.0147,1.6084,0.26031,-0.45058,-2.2514,-24.826,0.057138,0,0,0,6.8075,6.7325,6.8693,6.8009,16.194,-18.189,-36.322,-142.02,274.45,350.35
1.93,7.0306,5.3772,1.4086,0.82086,0.56104,-0.088537,0.059885,8.0102,6.9039,-1.0159,1.4313,0.27707,-0.41075,-2.0968,-24.994,-0.2884,0,0,0,6.8115,6.7331,6.8745,6.8106,14.719,-15.556,-32.771,-152.68,252.31,359.18
1.94,7.1106,5.445,1.3985,0.81787,0.56751,-0.080053,0.051124,7.9899,6.6533,-1.0203,1.2564,0.2792,-0.36805,-1.9574,-25.137,-0.59806,0,0,0,6.8144,6.7333,6.8782,6.8192,13.146,-13.139,-29.153,-161.7,231.37,363.85
