t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.17556286582923836,-5.061905210138989,4.259990461902118,1.567336660441841,-0.6790467182351843,-4.011795913421765,3.319414710576561,0.7285773735683584,0.5125282157951949,0.2885692297543913,-0.3510237005915729,-3.366929191328799,5.999978298988802,-5.196013961993547,0,0,0,0,0,0,11.222196263771602,11.122518184396782,11.22215687523306,11.222153497120669,0,0,0,0,0,0
0.1881030705313268,-5.070120787637936,4.206381377146031,1.6092170645734745,-0.6242164808381686,-4.538536002687907,3.356315860712781,0.7158955148032105,0.5005275225765595,0.33945192567391724,-0.3489100187502606,-3.2444678915551757,5.999965561375417,-5.159280042088315,0,0,0,0,0,0,11.222196110387713,11.126982417625381,11.22213158505921,11.222170383437161,0,0,0,0,0,0
0.20064327523341524,-5.077390290232411,4.14615800656081,1.6514143338852034,-0.5286212538243373,-5.066236276219419,3.369282234869154,0.7008420038566883,0.4877242173472556,0.38897319015686055,-0.3458980063289824,-3.1171052134222403,5.999939471825703,-5.124195706334572,0,0,0,0,0,0,11.22219592874504,11.13153869748865,11.222055168800033,11.222177263214347,0,0,0,0,0,0
0.21318347993550368,-5.083220933288022,4.079325157189121,1.6936040129744774,-0.39528257420954577,-5.5922252415344715,3.3545068381393763,0.6834827127561277,0.474194913313165,0.4370078411445438,-0.34207413279821774,-2.9845531178888627,5.9998743805596755,-5.090817441346934,0,0,0,0,0,0,11.222195708154592,11.136588641179666,11.221534148240895,11.222180429642396,0,0,0,0,0,0
0.22572368463759213,-5.087160886734882,4.005920473480093,1.7354166163933196,-0.22770200256534973,-6.1139436001973415,3.308621178689511,0.6638863733744216,0.46001560719069046,0.48343832505988665,-0.3375320877369356,-2.8453065551347767,5.999711518285698,-5.059492663364581,0,0,0,0,0,0,11.22219541349113,11.221133524650392,10.313667379239499,11.22218143172152,0,0,0,0,0,0
0.23826388933968057,-5.088833268682568,3.9260705979606287,1.7764406249390168,-0.03533926842295491,-6.620140661127106,3.228891039627716,0.6416904515953832,0.4464429224604839,0.5245671170164402,-0.3372705457957217,-1.2314776505057512,4.721551499999807,-5.394198150362249,0,0,0,0,0,0,11.222195083804428,9.799873981134105,10.679838467779327,11.222181872158606,0,0,0,0,0,0
0.250804094041769,-5.0880089054034645,3.839981181386372,1.8162800723428485,0.16930805393559215,-7.109074312139114,3.1217901348365387,0.6244240696929907,0.42852385131621534,0.5558211378365321,-0.34281883375230904,-2.4067541162988197,1.8426726912505478,-5.069646117528248,0,0,0,0,0,0,11.222194653813071,10.688312128195248,11.221881885235895,11.222181259056791,0,0,0,0,0,0
0.26334429874385745,-5.084473497932742,3.7476999172087067,1.8546893176924957,0.3976068533900225,-7.607195410186599,3.0026724991769718,0.6155457199498429,0.40328199428347505,0.5806373556535727,-0.3483207730782488,-3.14561740172322,1.1583520957639664,-4.872854764494492,0,0,0,0,0,0,11.22219413324028,11.211840835209797,11.22206038410076,11.22218031600001,0,0,0,0,0,0
0.2758845034459459,-5.077937117276071,3.6491925935901293,1.8915602125307986,0.6481611335922282,-8.101765619483395,2.876572573362967,0.6079603859235203,0.37586512118789683,0.6040783010507859,-0.3524187651385337,-3.1089873709086775,1.2762998047264031,-4.869090589081718,0,0,0,0,0,0,11.222193506306079,9.632974559412629,11.222105506766697,11.222179610251196,0,0,0,0,0,0
0.28842470814803434,-5.06818831382825,3.5446587642836245,1.9268112106644628,0.9108305060497778,-8.567649551964847,2.7453347756134576,0.606897248165626,0.342254825298877,0.6245361170079509,-0.3528342433513157,-5.497218577415933,-0.9479302054849538,-4.282977262056119,0,0,0,0,0,0,11.222192726093043,10.958662786499808,11.222112878007646,11.222179941452925,0,0,0,0,0,0
0.3009649128501228,-5.054911560559108,3.4343022615193544,1.9604287633595314,1.2121978506103435,-9.029157522514419,2.617087245167623,0.6132456679030455,0.3012942264583884,0.6416728377170772,-0.3484358036097714,-5.933066043922067,-1.1329024447119331,-4.185813798694686,0,0,0,0,0,0,11.222191633890045,11.221511294723285,11.222082078554983,11.222181695527278,0,0,0,0,0,0
0.3135051175522112,-5.037633324510697,3.318286645412219,1.9924667386620403,1.5490029681872717,-9.469588156949222,2.4930196468042873,0.6188093312077944,0.2590194962411807,0.6579616875902145,-0.3421554176695674,-5.971574987343995,-0.9153489889723154,-4.185606942312726,0,0,0,0,0,0,11.222189860180052,11.222033450558673,11.221142202072539,11.222184410643184,0,0,0,0,0,0
0.32604532225429966,-5.01592668381874,3.1969129318039347,2.022958590221727,1.9181440154289924,-9.883287531974725,2.3698784574217844,0.6222150830477842,0.2165322880406389,0.6737703749809768,-0.3346574972442688,-5.999868007059136,-0.697196072259822,-4.185937671041094,0,0,0,0,0,0,11.222188243356367,11.22192887943008,11.207361971355592,11.2221851145288,0,0,0,0,0,0
