t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.14,13.012,0.39259,1.0299,0.56646,0.47133,-0.21018,-0.64249,-3.5773,-11.809,-1.6067,-0.40737,-0.91319,0.39837,-22.696,-7.0984,2.7641,0,0,0,6.8308,6.8231,6.8269,6.8209,-0.1562,18.586,19.969,82.575,32.189,-4.5612
3.15,12.975,0.27416,1.014,0.56357,0.46816,-0.20936,-0.6476,-3.8043,-11.879,-1.578,-0.40884,-0.92253,0.39723,-22.693,-6.9109,2.9635,0,0,0,6.8407,6.8327,6.8383,6.8335,0.67257,18.932,19.906,83.172,37.11,-7.9484
3.16,12.936,0.15503,0.99836,0.56067,0.46492,-0.20856,-0.65269,-4.0312,-11.947,-1.5474,-0.40908,-0.93377,0.39739,-22.683,-6.7196,3.1621,0,0,0,6.8493,6.8409,6.8482,6.8447,1.5071,19.328,19.81,83.724,42.007,-11.342
3.17,12.894,0.035229,0.98305,0.55775,0.46161,-0.20781,-0.65776,-4.2579,-12.013,-1.5148,-0.40808,-0.94691,0.39883,-22.663,-6.5241,3.3596,0,0,0,6.8564,6.8477,6.8566,6.8544,2.3469,19.772,19.68,84.233,46.864,-14.736
3.18,12.851,-0.085224,0.96807,0.55481,0.45823,-0.20711,-0.6628,-4.4844,-12.077,-1.4802,-0.40583,-0.96194,0.40152,-22.636,-6.324,3.5556,0,0,0,6.8619,6.8529,6.8635,6.8625,3.1916,20.265,19.515,84.697,51.667,-18.124
3.19,12.805,-0.20631,0.95345,0.55186,0.45478,-0.20648,-0.66783,-4.7106,-12.139,-1.4437,-0.40231,-0.97885,0.40544,-22.599,-6.1187,3.7498,0,0,0,6.8659,6.8565,6.8688,6.8691,4.0407,20.805,19.317,85.115,56.4,-21.5
3.2,12.756,-0.328,0.9392,0.54888,0.45125,-0.20593,-0.67283,-4.9364,-12.2,-1.4052,-0.39752,-0.99764,0.41058,-22.555,-5.9077,3.9418,0,0,0,6.8684,6.8585,6.8725,6.8739,4.8938,21.393,19.085,85.487,61.048,-24.857
3.21,12.706,-0.45029,0.92535,0.54589,0.44763,-0.20546,-0.6778,-5.1617,-12.258,-1.3649,-0.39144,-1.0183,0.4169,-22.502,-5.6907,4.1314,0,0,0,6.8691,6.8589,6.8744,6.8771,5.7503,22.026,18.82,85.811,65.595,-28.191
3.22,12.653,-0.57315,0.91191,0.54287,0.44393,-0.20509,-0.68276,-5.3864,-12.313,-1.3226,-0.38408,-1.0408,0.42439,-22.44,-5.4671,4.3181,0,0,0,6.8682,6.8576,6.8746,6.8785,6.6098,22.704,18.522,86.088,70.025,-31.493
3.23,12.598,-0.69655,0.8989,0.53982,0.44013,-0.20482,-0.68769,-5.6104,-12.367,-1.2785,-0.37543,-1.0651,0.43302,-22.369,-5.2364,4.5017,0,0,0,6.8656,6.8545,6.8731,6.8782,7.4719,23.426,18.19,86.316,74.325,-34.759
3.24,12.541,-0.82048,0.88635,0.53675,0.43624,-0.20468,-0.6926,-5.8337,-12.418,-1.2326,-0.36549,-1.0913,0.44278,-22.29,-4.9984,4.6818,0,0,0,6.8612,6.8497,6.8698,6.8761,8.336,24.19,17.827,86.495,78.478,-37.983
3.25,12.481,-0.9449,0.87426,0.53365,0.43225,-0.20467,-0.69749,-6.0562,-12.467,-1.1849,-0.35425,-1.1193,0.45362,-22.203,-4.7525,4.8581,0,0,0,6.8551,6.8431,6.8647,6.8721,9.2016,24.995,17.431,86.624,82.468,-41.157
3.26,12.42,-1.0698,0.86266,0.53052,0.42815,-0.2048,-0.70235,-6.2778,-12.513,-1.1354,-0.34172,-1.1491,0.46554,-22.106,-4.4984,5.0303,0,0,0,6.8472,6.8347,6.8578,6.8664,10.068,25.839,17.004,86.702,86.282,-44.276
3.27,12.356,-1.1952,0.85156,0.52736,0.42394,-0.20508,-0.70719,-6.4983,-12.557,-1.0843,-0.32789,-1.1808,0.47851,-22.001,-4.2356,5.1981,0,0,0,6.8376,6.8245,6.8491,6.8588,10.935,26.72,16.546,86.728,89.902,-47.333
3.28,12.29,-1.3209,0.84098,0.52416,0.41961,-0.20552,-0.712,-6.7178,-12.598,-1.0315,-0.31278,-1.2142,0.49251,-21.888,-3.9638,5.3612,0,0,0,6.8262,6.8125,6.8386,6.8494,11.803,27.636,16.057,86.702,93.315,-50.323
3.29,12.222,-1.4471,0.83093,0.52094,0.41516,-0.20613,-0.71678,-6.936,-12.636,-0.97708,-0.29638,-1.2495,0.5075,-21.765,-3.6828,5.5192,0,0,0,6.813,6.7988,6.8262,6.8382,12.669,28.586,15.539,86.624,96.504,-53.24
3.3,12.151,-1.5736,0.82144,0.51767,0.41059,-0.20693,-0.72154,-7.153,-12.671,-0.92112,-0.27872,-1.2865,0.52347,-21.634,-3.392,5.6718,0,0,0,6.7981,6.7833,6.8122,6.8252,13.535,29.566,14.993,86.491,99.454,-56.076
3.31,12.079,-1.7005,0.81251,0.51437,0.40588,-0.20791,-0.72626,-7.3687,-12.704,-0.86366,-0.25978,-1.3253,0.54038,-21.494,-3.0914,5.8189,0,0,0,6.7815,6.7661,6.7963,6.8104,14.399,30.574,14.418,86.304,102.15,-58.827
3.32,12.004,-1.8277,0.80417,0.51103,0.40104,-0.2091,-0.73095,-7.5829,-12.733,-0.80476,-0.2396,-1.3658,0.55821,-21.346,-2.7805,5.9601,0,0,0,6.7633,6.7472,6.7788,6.7939,15.261,31.608,13.816,86.062,104.58,-61.485
3.33,11.927,-1.9552,0.79642,0.50765,0.39605,-0.21049,-0.73561,-7.7956,-12.759,-0.74448,-0.21819,-1.408,0.57692,-21.189,-2.4591,6.0952,0,0,0,6.7435,6.7267,6.7596,6.7757,16.12,32.664,13.189,85.763,106.72,-64.046
3.34,11.848,-2.0829,0.78929,0.50422,0.39092,-0.21211,-0.74024,-8.0067,-12.782,-0.68288,-0.19556,-1.452,0.5965,-21.024,-2.1271,6.2238,0,0,0,6.7221,6.7046,6.7388,6.7559,16.976,33.741,12.536,85.408,108.56,-66.501
3.35,11.767,-2.2108,0.78277,0.50074,0.38563,-0.21395,-0.74483,-8.216,-12.802,-0.62002,-0.17173,-1.4976,0.61689,-20.85,-1.7842,6.3458,0,0,0,6.6993,6.681,6.7165,6.7345,17.828,34.835,11.859,84.996,110.09,-68.846
3.36,11.684,-2.3389,0.77689,0.49721,0.38019,-0.21602,-0.74938,-8.4236,-12.818,-0.55598,-0.14675,-1.5449,0.63807,-20.667,-1.4304,6.4609,0,0,0,6.6751,6.656,6.6927,6.7116,18.676,35.942,11.159,84.525,111.28,-71.075
3.37,11.598,-2.4672,0.77165,0.49363,0.37457,-0.21833,-0.75389,-8.6293,-12.83,-0.49083,-0.12063,-1.5937,0.65998,-20.476,-1.0654,6.5689,0,0,0,6.6495,6.6297,6.6676,6.6874,19.518,37.059,10.438,83.996,112.13,-73.18
3.38,11.511,-2.5955,0.76708,0.48999,0.36879,-0.22089,-0.75836,-8.8331,-12.839,-0.42463,-0.093426,-1.644,0.68259,-20.277,-0.68917,6.6696,0,0,0,6.6228,6.6022,6.6413,6.6618,20.355,38.183,9.6962,83.407,112.62,-75.157
3.39,11.422,-2.7239,0.76317,0.48628,0.36283,-0.22371,-0.76278,-9.0349,-12.844,-0.35746,-0.065171,-1.6957,0.70584,-20.069,-0.3017,6.7628,0,0,0,6.5951,6.5736,6.6138,6.635,21.186,39.31,8.9353,82.757,112.73,-76.998
3.4,11.33,-2.8524,0.75993,0.48251,0.35669,-0.22678,-0.76716,-9.2345,-12.845,-0.2894,-0.035919,-1.7488,0.72967,-19.853,0.097035,6.8482,0,0,0,6.5664,6.5441,6.5853,6.6071,22.01,40.437,8.1567,82.047,112.45,-78.697
3.41,11.237,-2.9808,0.75738,0.47866,0.35035,-0.23011,-0.77148,-9.4319,-12.842,-0.22052,-0.0057304,-1.803,0.75403,-19.629,0.50701,6.9259,0,0,0,6.5369,6.5137,6.5559,6.5783,22.827,41.558,7.3618,81.275,111.77,-80.249
3.42,11.142,-3.1092,0.75552,0.47474,0.34383,-0.23371,-0.77575,-9.627,-12.835,-0.15091,0.025328,-1.8584,0.77884,-19.397,0.92817,6.9954,0,0,0,6.5068,6.4827,6.5259,6.5486,23.636,42.671,6.5522,80.44,110.66,-81.648
3.43,11.044,-3.2375,0.75436,0.47072,0.33711,-0.23758,-0.77996,-9.8198,-12.824,-0.08064,0.05718,-1.9147,0.80402,-19.156,1.3604,7.0569,0,0,0,6.4762,6.4512,6.4952,6.5183,24.436,43.77,5.7294,79.541,109.11,-82.886
3.44,10.945,-3.3657,0.75391,0.46662,0.33019,-0.24171,-0.7841,-10.01,-12.808,-0.0097986,0.089737,-1.9717,0.8295,-18.908,1.8035,7.11,0,0,0,6.4453,6.4195,6.4642,6.4875,25.226,44.851,4.895,78.579,107.1,-83.959
3.45,10.844,-3.4936,0.75417,0.46242,0.32307,-0.24612,-0.78818,-10.198,-12.788,0.061532,0.1229,-2.0292,0.85516,-18.652,2.2573,7.1547,0,0,0,6.4143,6.3876,6.433,6.4563,26.007,45.91,4.0508,77.552,104.63,-84.859
3.46,10.741,-3.6214,0.75514,0.45811,0.31574,-0.25079,-0.79218,-10.383,-12.763,0.13327,0.15657,-2.0871,0.88092,-18.388,2.7216,7.191,0,0,0,6.3833,6.3558,6.4018,6.4249,26.777,46.942,3.1985,76.46,101.69,-85.584
3.47,10.637,-3.7489,0.75684,0.45369,0.3082,-0.25572,-0.7961,-10.566,-12.733,0.20532,0.19061,-2.1449,0.90666,-18.116,3.1961,7.2187,0,0,0,6.3527,6.3244,6.3708,6.3936,27.536,47.942,2.3397,75.306,98.284,-86.137
3.48,10.53,-3.876,0.75925,0.44915,0.30046,-0.26092,-0.79994,-10.745,-12.699,0.27761,0.22493,-2.2025,0.93227,-17.837,3.6803,7.2378,0,0,0,6.3225,6.2934,6.3402,6.3625,28.283,48.906,1.4763,74.091,94.44,-86.523
3.49,10.422,-4.0028,0.76239,0.44449,0.2925,-0.26637,-0.80369,-10.922,-12.659,0.35005,0.25937,-2.2596,0.95764,-17.551,4.1741,7.2482,0,0,0,6.293,6.2632,6.3102,6.3317,29.018,49.83,0.6098,72.817,90.174,-86.745
3.5,10.312,-4.1292,0.76625,0.43969,0.28434,-0.27207,-0.80734,-11.096,-12.615,0.42255,0.29383,-2.3157,0.98264,-17.257,4.6768,7.2499,0,0,0,6.2644,6.234,6.281,6.3016,29.739,50.709,-0.25809,71.487,85.504,-86.808
3.51,10.2,-4.2551,0.77084,0.43475,0.27597,-0.27801,-0.81089,-11.268,-12.566,0.49502,0.32816,-2.3706,1.0072,-16.956,5.1881,7.243,0,0,0,6.2369,6.2059,6.2528,6.2724,30.447,51.539,-1.1258,70.103,80.448,-86.717
3.52,10.086,-4.3805,0.77615,0.42966,0.26741,-0.28417,-0.81433,-11.436,-12.511,0.56738,0.36222,-2.4239,1.0311,-16.648,5.7074,7.2274,0,0,0,6.2107,6.1792,6.2259,6.2442,31.141,52.316,-1.9919,68.668,75.024,-86.475
3.53,9.971,-4.5053,0.78219,0.42442,0.25866,-0.29056,-0.81764,-11.6,-12.452,0.63954,0.39588,-2.4753,1.0542,-16.333,6.2342,7.2032,0,0,0,6.1861,6.1542,6.2005,6.2172,31.82,53.038,-2.8549,67.182,69.251,-86.087
3.54,9.8542,-4.6295,0.78894,0.41902,0.24972,-0.29714,-0.82083,-11.762,-12.387,0.71141,0.42899,-2.5244,1.0766,-16.012,6.768,7.1704,0,0,0,6.1632,6.1309,6.1767,6.1917,32.484,53.7,-3.7132,65.649,63.147,-85.556
3.55,9.7358,-4.7531,0.79641,0.41346,0.2406,-0.30392,-0.82389,-11.921,-12.316,0.78292,0.4614,-2.5707,1.0979,-15.684,7.308,7.129,0,0,0,6.1422,6.1097,6.1548,6.1679,33.133,54.3,-4.5655,64.07,56.729,-84.888
3.56,9.6158,-4.8758,0.8046,0.40772,0.23132,-0.31088,-0.82681,-12.076,-12.24,0.85396,0.49297,-2.614,1.1181,-15.349,7.8537,7.0791,0,0,0,6.1234,6.0907,6.135,6.1459,33.766,54.834,-5.4105,62.448,50.017,-84.087
3.57,9.4943,-4.9978,0.81349,0.40182,0.22189,-0.31799,-0.82957,-12.228,-12.159,0.92447,0.52356,-2.6539,1.1371,-15.008,8.4045,7.0208,0,0,0,6.1068,6.0741,6.1174,6.126,34.382,55.299,-6.2468,60.784,43.028,-83.156
3.58,9.3713,-5.119,0.82309,0.39575,0.21233,-0.32524,-0.83218,-12.376,-12.072,0.99435,0.55302,-2.6899,1.1548,-14.661,8.9595,6.9542,0,0,0,6.0926,6.0601,6.1022,6.1083,34.981,55.694,-7.0732,59.082,35.781,-82.101
3.59,9.2468,-5.2393,0.83338,0.38949,0.20264,-0.33262,-0.83462,-12.521,-11.98,1.0635,0.58121,-2.7219,1.1711,-14.309,9.5181,6.8793,0,0,0,6.0811,6.0488,6.0896,6.0931,35.563,56.014,-7.8884,57.342,28.293,-80.924
3.6,9.1209,-5.3586,0.84435,0.38307,0.19285,-0.34009,-0.8369,-12.662,-11.882,1.1319,0.608,-2.7494,1.1858,-13.95,10.08,6.7964,0,0,0,6.0722,6.0402,6.0796,6.0803,36.128,56.259,-8.6913,55.568,20.584,-79.632
3.61,8.9936,-5.4769,0.85601,0.37647,0.18298,-0.34765,-0.839,-12.8,-11.778,1.1994,0.63327,-2.7723,1.199,-13.586,10.643,6.7056,0,0,0,6.0662,6.0346,6.0725,6.0703,36.675,56.425,-9.4807,53.762,12.67,-78.227
3.62,8.8649,-5.5941,0.86834,0.36971,0.17305,-0.35528,-0.84092,-12.934,-11.669,1.266,0.65689,-2.7903,1.2105,-13.217,11.208,6.6069,0,0,0,6.0631,6.032,6.0682,6.0631,37.203,56.511,-10.255,51.925,4.5709,-76.714
3.63,8.7349,-5.7103,0.88133,0.36278,0.16307,-0.36294,-0.84266,-13.064,-11.554,1.3315,0.67877,-2.8034,1.2203,-12.842,11.773,6.5005,0,0,0,6.0629,6.0325,6.0669,6.0588,37.713,56.516,-11.015,50.06,-3.6957,-75.098
3.64,8.6036,-5.8252,0.89497,0.35569,0.15307,-0.37063,-0.84421,-13.191,-11.434,1.396,0.69881,-2.8113,1.2284,-12.463,12.338,6.3866,0,0,0,6.0656,6.0359,6.0686,6.0575,38.204,56.437,-11.757,48.168,-12.112,-73.382
3.65,8.4711,-5.9389,0.90924,0.34845,0.14308,-0.37832,-0.84557,-13.313,-11.307,1.4592,0.71694,-2.8141,1.2348,-12.078,12.901,6.2654,0,0,0,6.0714,6.0425,6.0733,6.0592,38.676,56.273,-12.482,46.253,-20.659,-71.571
3.66,8.3374,-6.0513,0.92415,0.34107,0.13311,-0.38599,-0.84674,-13.432,-11.176,1.5213,0.73308,-2.8118,1.2394,-11.689,13.463,6.1371,0,0,0,6.0801,6.052,6.081,6.0639,39.129,56.023,-13.188,44.316,-29.318,-69.669
3.67,8.2025,-6.1624,0.93966,0.33355,0.12318,-0.39363,-0.84772,-13.547,-11.038,1.582,0.74719,-2.8045,1.2423,-11.296,14.022,6.0017,0,0,0,6.0918,6.0646,6.0917,6.0717,39.563,55.687,-13.875,42.359,-38.073,-67.681
3.68,8.0664,-6.2721,0.95578,0.3259,0.11332,-0.40121,-0.84851,-13.658,-10.895,1.6413,0.75923,-2.7922,1.2436,-10.898,14.576,5.8596,0,0,0,6.1063,6.08,6.1053,6.0826,39.976,55.262,-14.542,40.384,-46.904,-65.61
3.69,7.9293,-6.3803,0.97249,0.31815,0.10355,-0.40872,-0.84912,-13.765,-10.747,1.6991,0.7692,-2.7753,1.2432,-10.496,15.127,5.711,0,0,0,6.1236,6.0981,6.1217,6.0963,40.37,54.748,-15.187,38.395,-55.793,-63.462
3.7,7.7911,-6.487,0.98976,0.31029,0.093883,-0.41614,-0.84955,-13.868,-10.593,1.7555,0.77708,-2.7539,1.2414,-10.091,15.671,5.556,0,0,0,6.1436,6.1189,6.1408,6.113,40.744,54.146,-15.811,36.392,-64.723,-61.239
3.71,7.652,-6.5921,1.0076,0.30234,0.084343,-0.42346,-0.8498,-13.967,-10.433,1.8102,0.78288,-2.7284,1.2381,-9.6814,16.209,5.3948,0,0,0,6.166,6.1422,6.1624,6.1324,41.098,53.454,-16.412,34.378,-73.674,-58.947
3.72,7.5118,-6.6956,1.026,0.29431,0.074946,-0.43066,-0.84988,-14.062,-10.269,1.8634,0.78665,-2.6991,1.2336,-9.2688,16.74,5.2278,0,0,0,6.1908,6.1678,6.1865,6.1544,41.432,52.672,-16.989,32.355,-82.63,-56.59
3.73,7.3707,-6.7975,1.0449,0.28622,0.065705,-0.43774,-0.84979,-14.152,-10.099,1.9148,0.78841,-2.6663,1.2278,-8.8529,17.262,5.0551,0,0,0,6.2177,6.1955,6.2129,6.1789,41.745,51.801,-17.543,30.326,-91.57,-54.171
3.74,7.2288,-6.8976,1.0642,0.27808,0.056635,-0.44468,-0.84954,-14.239,-9.9234,1.9644,0.78822,-2.6305,1.221,-8.4339,17.776,4.877,0,0,0,6.2466,6.225,6.2412,6.2056,42.038,50.841,-18.073,28.292,-100.48,-51.696
3.75,7.086,-6.9959,1.0841,0.26989,0.047747,-0.45147,-0.84915,-14.321,-9.7431,2.0123,0.78613,-2.5921,1.2132,-8.0122,18.279,4.6938,0,0,0,6.2772,6.2563,6.2714,6.2344,42.311,49.792,-18.577,26.255,-109.34,-49.168
3.76,6.9424,-7.0924,1.1045,0.26168,0.03905,-0.4581,-0.84861,-14.399,-9.5578,2.0583,0.78223,-2.5514,1.2047,-7.5878,18.771,4.5056,0,0,0,6.3093,6.289,6.3032,6.2649,42.563,48.654,-19.056,24.218,-118.12,-46.593
3.77,6.798,-7.1871,1.1253,0.25344,0.030553,-0.46458,-0.84794,-14.473,-9.3677,2.1024,0.77659,-2.5088,1.1956,-7.161,19.252,4.3127,0,0,0,6.3427,6.3228,6.3364,6.2971,42.795,47.43,-19.509,22.183,-126.82,-43.973
3.78,6.6529,-7.2798,1.1465,0.2452,0.022261,-0.47088,-0.84714,-14.542,-9.1728,2.1445,0.76929,-2.4649,1.186,-6.7319,19.719,4.1155,0,0,0,6.377,6.3576,6.3706,6.3306,43.007,46.118,-19.935,20.153,-135.42,-41.313
3.79,6.5072,-7.3705,1.1682,0.23696,0.014177,-0.47701,-0.84623,-14.607,-8.9734,2.1847,0.76042,-2.42,1.176,-6.3009,20.174,3.9141,0,0,0,6.4121,6.393,6.4057,6.3651,43.198,44.722,-20.335,18.128,-143.89,-38.618
3.8,6.3608,-7.4592,1.1902,0.22872,0.0063044,-0.48297,-0.84521,-14.668,-8.7694,2.2228,0.75007,-2.3745,1.1658,-5.868,20.614,3.7089,0,0,0,6.4477,6.4288,6.4414,6.4004,43.37,43.241,-20.707,16.112,-152.22,-35.892
3.81,6.2138,-7.5459,1.2126,0.22051,-0.0013575,-0.48875,-0.8441,-14.725,-8.5611,2.2589,0.73833,-2.3287,1.1556,-5.4336,21.038,3.5001,0,0,0,6.4834,6.4646,6.4773,6.4362,43.521,41.678,-21.052,14.106,-160.39,-33.139
3.82,6.0663,-7.6304,1.2354,0.21232,-0.0088099,-0.49434,-0.84289,-14.777,-8.3487,2.2928,0.7253,-2.2831,1.1455,-4.9977,21.447,3.2879,0,0,0,6.5191,6.5003,6.5133,6.4721,43.652,40.034,-21.37,12.113,-168.38,-30.363
3.83,5.9183,-7.7128,1.2585,0.20416,-0.016055,-0.49976,-0.84161,-14.825,-8.1323,2.3246,0.71105,-2.2378,1.1357,-4.5606,21.839,3.0727,0,0,0,6.5544,6.5356,6.549,6.508,43.763,38.311,-21.66,10.134,-176.18,-27.568
3.84,5.7699,-7.7931,1.2819,0.19604,-0.023098,-0.505,-0.84025,-14.868,-7.912,2.3542,0.69568,-2.1934,1.1262,-4.1225,22.213,2.8548,0,0,0,6.589,6.5701,6.5842,6.5434,43.855,36.511,-21.921,8.1728,-183.76,-24.76
3.85,5.621,-7.8711,1.3056,0.18796,-0.029944,-0.51005,-0.83882,-14.907,-7.6881,2.3817,0.67927,-2.15,1.1172,-3.6836,22.569,2.6344,0,0,0,6.6227,6.6036,6.6185,6.5782,43.927,34.636,-22.155,6.2305,-191.11,-21.942
3.86,5.4717,-7.9468,1.3295,0.17992,-0.036599,-0.51493,-0.83734,-14.942,-7.4607,2.4069,0.6619,-2.1078,1.1088,-3.244,22.905,2.4118,0,0,0,6.6552,6.6358,6.6518,6.6119,43.979,32.69,-22.36,4.3095,-198.2,-19.118
3.87,5.3222,-8.0203,1.3537,0.17192,-0.043071,-0.51962,-0.83581,-14.972,-7.23,2.4299,0.64365,-2.0672,1.1012,-2.8041,23.222,2.1873,0,0,0,6.6862,6.6665,6.6837,6.6444,44.013,30.673,-22.537,2.4119,-205.03,-16.292
3.88,5.1723,-8.0914,1.3781,0.16398,-0.049368,-0.52414,-0.83424,-14.998,-6.9963,2.4507,0.62458,-2.0283,1.0944,-2.3638,23.519,1.9612,0,0,0,6.7156,6.6954,6.714,6.6754,44.028,28.59,-22.686,0.53992,-211.57,-13.47
3.89,5.0222,-8.1602,1.4027,0.15608,-0.0555,-0.52849,-0.83262,-15.019,-6.7597,2.4691,0.60477,-1.9913,1.0885,-1.9236,23.794,1.7337,0,0,0,6.7429,6.7223,6.7425,6.7046,44.024,26.443,-22.807,-1.3043,-217.81,-10.655
3.9,4.8719,-8.2266,1.4275,0.14822,-0.061476,-0.53266,-0.83098,-15.036,-6.5205,2.4853,0.58427,-1.9565,1.0838,-1.4834,24.047,1.5051,0,0,0,6.7681,6.7468,6.7688,6.7318,44.002,24.235,-22.899,-3.1187,-223.72,-7.8509
3.91,4.7215,-8.2906,1.4524,0.14042,-0.067307,-0.53666,-0.82931,-15.049,-6.2788,2.4992,0.56314,-1.9239,1.0801,-1.0436,24.278,1.2758,0,0,0,6.7908,6.7689,6.7928,6.7566,43.961,21.97,-22.964,-4.9011,-229.29,-5.0627
3.92,4.571,-8.3522,1.4774,0.13265,-0.073004,-0.54049,-0.82762,-15.057,-6.035,2.5108,0.54142,-1.8937,1.0778,-0.60425,24.486,1.0459,0,0,0,6.8108,6.7882,6.8143,6.779,43.904,19.65,-23,-6.6492,-234.49,-2.2945
3.93,4.4204,-8.4113,1.5026,0.12493,-0.078577,-0.54415,-0.82591,-15.061,-5.7892,2.5202,0.51917,-1.866,1.0768,-0.16558,24.671,0.81587,0,0,0,6.828,6.8046,6.833,6.7986,43.829,17.281,-23.01,-8.361,-239.32,0.44956
3.94,4.2698,-8.4679,1.5278,0.11724,-0.084039,-0.54764,-0.82418,-15.06,-5.5417,2.5272,0.49642,-1.8409,1.0772,0.27226,24.832,0.58585,0,0,0,6.8421,6.8179,6.8488,6.8153,43.737,14.865,-22.992,-10.034,-243.76,3.1651
3.95,4.1192,-8.5221,1.5531,0.10959,-0.089401,-0.55098,-0.82245,-15.056,-5.2926,2.5319,0.4732,-1.8186,1.0792,0.7091,24.968,0.35613,0,0,0,6.853,6.8279,6.8614,6.8288,43.628,12.407,-22.946,-11.667,-247.78,5.848
3.96,3.9687,-8.5738,1.5785,0.10196,-0.094676,-0.55415,-0.82071,-15.046,-5.0424,2.5343,0.44954,-1.7992,1.0828,1.1448,25.08,0.127,0,0,0,6.8605,6.8344,6.8708,6.8391,43.503,9.9112,-22.875,-13.257,-251.36,8.4939
3.97,3.8183,-8.623,1.6038,0.094358,-0.099876,-0.55716,-0.81896,-15.033,-4.7911,2.5344,0.42547,-1.7827,1.0881,1.5791,25.166,-0.10127,0,0,0,6.8645,6.8372,6.8767,6.846,43.363,7.3815,-22.777,-14.802,-254.5,11.098
3.98,3.668,-8.6696,1.6291,0.086771,-0.10501,-0.56001,-0.81721,-15.015,-4.5391,2.5323,0.401,-1.7692,1.0952,2.012,25.227,-0.32844,0,0,0,6.8647,6.8364,6.8791,6.8493,43.207,4.8228,-22.653,-16.299,-257.16,13.658
3.99,3.518,-8.7137,1.6544,0.079195,-0.1101,-0.5627,-0.81546,-14.992,-4.2867,2.5279,0.37616,-1.7588,1.1041,2.4432,25.263,-0.55425,0,0,0,6.8612,6.8317,6.8778,6.849,43.037,2.2398,-22.504,-17.748,-259.34,16.167
4,3.3682,-8.7553,1.6797,0.071621,-0.11515,-0.56523,-0.81371,-14.966,-4.034,2.5212,0.35094,-1.7516,1.1151,2.8727,25.272,-0.77844,0,0,0,6.8539,6.823,6.8728,6.8448,42.853,-0.36236,-22.33,-19.145,-261.01,18.622
4.01,3.2187,-8.7944,1.7049,0.064042,-0.12018,-0.56761,-0.81196,-14.935,-3.7813,2.5123,0.32538,-1.7476,1.1282,3.3002,25.255,-1.0008,0,0,0,6.8426,6.8103,6.864,6.8369,42.654,-2.9787,-22.131,-20.488,-262.16,21.019
4.02,3.0695,-8.831,1.7299,0.056451,-0.1252,-0.56983,-0.81021,-14.9,-3.5289,2.5012,0.29946,-1.747,1.1434,3.7257,25.213,-1.221,0,0,0,6.8273,6.7935,6.8513,6.825,42.443,-5.6038,-21.91,-21.776,-262.77,23.354
4.03,2.9207,-8.865,1.7549,0.048838,-0.13022,-0.57189,-0.80846,-14.86,-3.2771,2.4879,0.27319,-1.7498,1.1609,4.149,25.143,-1.4389,0,0,0,6.8079,6.7726,6.8347,6.8092,42.219,-8.2322,-21.665,-23.006,-262.81,25.622
4.04,2.7723,-8.8965,1.7797,0.041195,-0.13525,-0.57379,-0.8067,-14.817,-3.0262,2.4724,0.24658,-1.7561,1.1807,4.5701,25.048,-1.6542,0,0,0,6.7846,6.7476,6.8142,6.7894,41.983,-10.858,-21.397,-24.176,-262.28,27.818
4.05,2.6244,-8.9255,1.8043,0.033512,-0.14032,-0.57554,-0.80495,-14.769,-2.7763,2.4548,0.21963,-1.766,1.2029,4.9887,24.926,-1.8668,0,0,0,6.7572,6.7184,6.7898,6.7658,41.736,-13.476,-21.109,-25.283,-261.15,29.939
4.06,2.477,-8.9521,1.8288,0.02578,-0.14542,-0.57712,-0.80319,-14.717,-2.5277,2.4351,0.19234,-1.7795,1.2277,5.4047,24.778,-2.0763,0,0,0,6.7258,6.6852,6.7615,6.7382,41.478,-16.079,-20.799,-26.327,-259.42,31.982
4.07,2.3301,-8.9761,1.853,0.017988,-0.15059,-0.57854,-0.80143,-14.661,-2.2808,2.4133,0.1647,-1.7967,1.2552,5.8182,24.605,-2.2827,0,0,0,6.6905,6.648,6.7295,6.7067,41.209,-18.662,-20.469,-27.309,-257.08,33.946
4.08,2.1838,-8.9977,1.877,0.010127,-0.15583,-0.5798,-0.79966,-14.601,-2.0357,2.3894,0.13671,-1.8176,1.2853,6.2289,24.405,-2.4856,0,0,0,6.6514,6.6068,6.6938,6.6715,40.932,-21.219,-20.12,-28.232,-254.17,35.831
4.09,2.0381,-9.0168,1.9008,0.0021856,-0.16115,-0.58088,-0.79787,-14.536,-1.7928,2.3636,0.10836,-1.8424,1.3182,6.6368,24.18,-2.685,0,0,0,6.6085,6.5618,6.6545,6.6327,40.645,-23.744,-19.753,-29.097,-250.7,37.64
4.1,1.893,-9.0335,1.9243,0.0058468,0.16657,0.5818,0.79607,-14.468,-1.5522,2.3358,0.079646,-1.8711,1.3541,7.0418,23.931,-2.8806,0,0,0,6.5621,6.5131,6.6117,6.5902,40.35,-26.231,-19.368,-29.907,-246.7,39.371
4.11,1.7487,-9.0479,1.9475,0.013981,0.1721,0.58254,0.79425,-14.396,-1.3142,2.306,0.05054,-1.9037,1.3928,7.4438,23.656,-3.0723,0,0,0,6.5122,6.4609,6.5656,6.5444,40.047,-28.676,-18.966,-30.665,-242.17,41.028
