t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
9.03,-5.2302,-6.622,2.6242,0.50577,0.40586,0.52318,0.55295,-7.9606,1.9409,-1.1996,-0.50991,-0.76561,0.63778,38.216,6.5658,-4.9959,0,0,0,8.815,10.853,8.7758,11.216,-16.549,-31.46,19.768,33.53,136.73,-226.62
9.04,-5.3079,-6.6023,2.612,0.51391,0.40178,0.52375,0.54787,-7.5792,2.005,-1.2486,-0.44843,-0.74313,0.61086,38.054,6.2584,-4.8087,0,0,0,8.682,10.884,8.6869,11.218,-15.706,-29.978,17.741,134.31,158.96,-178.71
9.05,-5.3818,-6.5819,2.5992,0.52235,0.39721,0.52488,0.5421,-7.1994,2.0661,-1.2958,-0.39428,-0.71798,0.5824,37.906,5.9669,-4.6394,0,0,0,8.5512,10.921,8.5979,11.229,-13.882,-28.292,16.187,229.21,177.6,-132.83
9.06,-5.4519,-6.561,2.5861,0.53102,0.3922,0.52648,0.53574,-6.821,2.1244,-1.3414,-0.34694,-0.69017,0.5524,37.78,5.6931,-4.4835,0,0,0,8.4341,10.959,8.516,11.245,-11.149,-26.44,15.064,315.77,192.17,-93.069
9.07,-5.5182,-6.5394,2.5724,0.53982,0.3868,0.52848,0.52886,-6.4437,2.18,-1.3855,-0.30495,-0.65981,0.52104,37.685,5.4385,-4.337,0,0,0,8.3432,10.988,8.4493,11.263,-7.6028,-24.464,14.291,391.54,202.17,-63.484
9.08,-5.5807,-6.5174,2.5584,0.54869,0.38104,0.53082,0.52152,-6.0672,2.2332,-1.4282,-0.26609,-0.62701,0.48869,37.63,5.2041,-4.1969,0,0,0,8.2871,11.004,8.4051,11.279,-3.3606,-22.412,13.754,454.72,207.51,-45.768
9.09,-5.6395,-6.4948,2.5439,0.55756,0.37496,0.53345,0.51378,-5.691,2.2842,-1.4695,-0.22824,-0.59182,0.4558,37.62,4.9904,-4.0615,0,0,0,8.2687,11.008,8.3884,11.292,1.4463,-20.329,13.341,504.3,208.5,-38.601
9.1,-5.6945,-6.4717,2.529,0.56638,0.36859,0.53633,0.50566,-5.3146,2.3331,-1.5094,-0.18975,-0.55429,0.42286,37.66,4.7975,-3.93,0,0,0,8.2892,11,8.4027,11.301,6.6769,-18.255,12.952,539.32,205.53,-40.466
9.11,-5.7458,-6.4481,2.5137,0.57509,0.36198,0.53946,0.49722,-4.9376,2.3802,-1.5481,-0.14945,-0.51445,0.39036,37.754,4.6251,-3.8026,0,0,0,8.3481,10.983,8.45,11.304,12.181,-16.23,12.506,558.86,198.96,-49.843
9.12,-5.7933,-6.4241,2.498,0.58365,0.35515,0.54279,0.48847,-4.5594,2.4257,-1.5855,-0.10673,-0.47233,0.35882,37.904,4.4726,-3.6803,0,0,0,8.4437,10.959,8.5307,11.302,17.799,-14.287,11.936,561.95,189.17,-65.216
9.13,-5.837,-6.3996,2.482,0.59198,0.34816,0.54632,0.47945,-4.1793,2.4697,-1.6217,-0.061455,-0.42806,0.32867,38.11,4.339,-3.5645,0,0,0,8.5725,10.932,8.6435,11.296,23.362,-12.456,11.187,547.64,176.52,-85.067
9.14,-5.8769,-6.3747,2.4656,0.60005,0.34105,0.55003,0.4702,-3.797,2.5125,-1.6568,-0.013979,-0.38185,0.30032,38.371,4.223,-3.4573,0,0,0,8.73,10.906,8.7855,11.286,28.691,-10.765,10.224,515,161.39,-107.88
9.15,-5.9129,-6.3494,2.4488,0.60781,0.33387,0.55389,0.46076,-3.4117,2.5542,-1.6909,0.034941,-0.33404,0.27406,38.683,4.1232,-3.3608,0,0,0,8.9106,10.884,8.9525,11.276,33.598,-9.2356,9.0249,463.08,144.14,-132.13
9.16,-5.9451,-6.3236,2.4318,0.6152,0.32668,0.55788,0.4512,-3.0232,2.595,-1.7241,0.084219,-0.28515,0.25011,39.041,4.0377,-3.2776,0,0,0,9.108,10.872,9.1392,11.266,37.885,-7.8878,7.582,390.92,125.15,-156.3
9.17,-5.9734,-6.2975,2.4144,0.62218,0.31953,0.56197,0.44156,-2.6308,2.635,-1.7565,0.13254,-0.23583,0.22857,39.438,3.9648,-3.21,0,0,0,9.3154,10.871,9.3393,11.259,41.346,-6.7372,5.9041,297.58,104.78,-178.88
9.18,-5.9977,-6.2709,2.3966,0.62873,0.31248,0.56614,0.43191,-2.2343,2.6744,-1.7883,0.17843,-0.18694,0.20945,39.864,3.9023,-3.1602,0,0,0,9.5258,10.884,9.5462,11.256,43.763,-5.7955,4.0147,182.11,83.418,-198.35
9.19,-6.018,-6.244,2.3786,0.63481,0.30557,0.57034,0.42232,-1.8335,2.7131,-1.8198,0.22041,-0.13945,0.19265,40.309,3.8481,-3.1303,0,0,0,9.7334,10.912,9.7535,11.256,44.917,-5.0708,1.9517,45.636,61.475,-213.47
9.2,-6.0344,-6.2167,2.3602,0.64042,0.29886,0.57454,0.41286,-1.4281,2.7513,-1.851,0.25728,-0.094393,0.17806,40.758,3.8001,-3.1216,0,0,0,9.9353,10.949,9.9569,11.257,44.626,-4.566,-0.23824,-105.79,39.522,-223.65
9.21,-6.0466,-6.189,2.3416,0.64555,0.29237,0.57872,0.40358,-1.0183,2.7891,-1.8823,0.28831,-0.052704,0.16554,41.196,3.7561,-3.1353,0,0,0,10.128,10.992,10.152,11.258,42.774,-4.2784,-2.5033,-265.39,18.141,-228.41
9.22,-6.0547,-6.1609,2.3226,0.65021,0.28613,0.58284,0.39453,-0.60429,2.8265,-1.9138,0.31314,-0.015189,0.15497,41.608,3.7139,-3.1717,0,0,0,10.308,11.035,10.333,11.255,39.313,-4.1993,-4.7868,-426.35,-2.083,-227.27
9.23,-6.0587,-6.1324,2.3033,0.65443,0.28016,0.58687,0.38576,-0.18633,2.8634,-1.9458,0.33167,0.017498,0.1462,41.977,3.6715,-3.2309,0,0,0,10.47,11.075,10.496,11.246,34.265,-4.3143,-7.0274,-581.9,-20.565,-219.75
9.24,-6.0584,-6.1036,2.2837,0.65824,0.27446,0.5908,0.37729,0.23505,2.8999,-1.9785,0.34397,0.044836,0.13907,42.288,3.627,-3.3119,0,0,0,10.61,11.107,10.636,11.228,27.716,-4.6029,-9.1588,-725.24,-36.721,-205.35
9.25,-6.054,-6.0744,2.2637,0.66167,0.26905,0.59459,0.36914,0.65919,2.9359,-2.0121,0.35015,0.066403,0.13341,42.527,3.5789,-3.4134,0,0,0,10.724,11.129,10.75,11.198,19.823,-5.039,-11.11,-849.58,-49.967,-183.61
9.26,-6.0452,-6.0449,2.2434,0.66477,0.2639,0.59824,0.36133,1.0853,2.9714,-2.0468,0.35026,0.081825,0.12901,42.681,3.5258,-3.5333,0,0,0,10.806,11.139,10.832,11.155,10.81,-5.5906,-12.805,-948.13,-59.718,-154.03
9.27,-6.0322,-6.015,2.2228,0.66757,0.259,0.60172,0.35384,1.5125,3.0064,-2.0828,0.34425,0.090723,0.12566,42.74,3.4668,-3.6684,0,0,0,10.854,11.137,10.879,11.096,0.96929,-6.2198,-14.163,-1014.1,-65.39,-116.13
9.28,-6.015,-5.9848,2.2018,0.67013,0.25432,0.60502,0.34668,1.9398,3.0408,-2.1202,0.33184,0.092654,0.12307,42.699,3.4013,-3.8151,0,0,0,10.864,11.124,10.889,11.022,-9.3403,-6.8828,-15.098,-1040.7,-66.399,-69.432
9.29,-5.9935,-5.9542,2.1804,0.67251,0.24984,0.60813,0.33983,2.3661,3.0744,-2.1591,0.31255,0.087059,0.12094,42.553,3.3292,-3.9687,0,0,0,10.832,11.103,10.858,10.934,-19.691,-7.5302,-15.52,-1021.1,-62.16,-13.449
9.3,-5.9677,-5.9233,2.1586,0.67476,0.24552,0.61102,0.33327,2.7905,3.1073,-2.1996,0.28557,0.073232,0.11887,42.306,3.251,-4.1235,0,0,0,10.755,11.079,10.784,10.834,-29.594,-8.1072,-15.336,-951.48,-52.351,51.666
9.31,-5.9377,-5.8921,2.1364,0.67696,0.24129,0.61367,0.32698,3.2119,3.1394,-2.2416,0.24999,0.050382,0.11641,41.964,3.1675,-4.2731,0,0,0,10.633,11.055,10.666,10.728,-38.578,-8.561,-14.465,-839.05,-37.675,123.28
9.32,-5.9034,-5.8605,2.1138,0.67916,0.2371,0.61607,0.3209,3.6295,3.1707,-2.285,0.20491,0.017756,0.11303,41.539,3.0803,-4.4104,0,0,0,10.467,11.038,10.506,10.62,-46.265,-8.8477,-12.86,-693.89,-19.086,198.14
9.33,-5.8651,-5.8286,2.0907,0.68145,0.23288,0.61819,0.31502,4.0425,3.201,-2.3297,0.14961,-0.025279,0.1082,41.044,2.9912,-4.5278,0,0,0,10.26,11.03,10.306,10.517,-52.38,-8.9329,-10.503,-526.06,2.4646,273.01
9.34,-5.8226,-5.7965,2.0672,0.68391,0.22853,0.61999,0.30928,4.4502,3.2305,-2.3755,0.083676,-0.079126,0.10136,40.497,2.9024,-4.618,0,0,0,10.016,11.036,10.07,10.424,-56.745,-8.7917,-7.4104,-345.6,26.022,344.64
9.35,-5.7761,-5.764,2.0432,0.68661,0.22398,0.62146,0.30362,4.8523,3.2591,-2.422,0.0071552,-0.14383,0.091951,39.916,2.8162,-4.6737,0,0,0,9.7402,11.055,9.8043,10.348,-59.283,-8.4089,-3.6314,-162.55,50.633,409.8
9.36,-5.7256,-5.7313,2.0187,0.68963,0.21913,0.62257,0.298,5.2485,3.2868,-2.4688,-0.07926,-0.21893,0.079465,39.318,2.735,-4.6886,0,0,0,9.4419,11.088,9.5161,10.293,-60.02,-7.7787,0.75323,13.031,75.345,465.23
9.37,-5.6711,-5.6983,1.9938,0.69303,0.2139,0.62329,0.29236,5.6387,3.3138,-2.5156,-0.1741,-0.30332,0.063489,38.721,2.6614,-4.657,0,0,0,9.1306,11.13,9.2152,10.263,-59.081,-6.9049,5.63,171.1,99.205,507.7
9.38,-5.6128,-5.665,1.9684,0.69687,0.20821,0.62358,0.28666,6.0229,3.3401,-2.5618,-0.27506,-0.39512,0.043754,38.141,2.5977,-4.5748,0,0,0,8.8176,11.175,8.9128,10.259,-56.69,-5.8007,10.853,301.59,121.26,533.95
9.39,-5.5507,-5.6315,1.9426,0.70117,0.202,0.62344,0.28084,6.4016,3.3658,-2.6069,-0.37902,-0.49158,0.020182,37.591,2.5461,-4.4394,0,0,0,8.5153,11.213,8.6214,10.278,-53.174,-4.4889,16.244,394.48,140.55,540.76
9.4,-5.4848,-5.5977,1.9163,0.70595,0.19526,0.62285,0.2749,6.7749,3.3911,-2.6504,-0.48225,-0.58915,-0.0070974,37.08,2.5085,-4.2501,0,0,0,8.235,11.236,8.3529,10.317,-48.96,-3.002,21.593,439.71,156.13,524.86
9.41,-5.4152,-5.5637,1.8896,0.71118,0.18798,0.6218,0.26882,7.1433,3.416,-2.6917,-0.58077,-0.6836,-0.037753,36.612,2.4865,-4.0085,0,0,0,7.9851,11.235,8.1169,10.372,-44.568,-1.3814,26.657,429.41,167.2,483.92
9.42,-5.342,-5.5294,1.8624,0.7168,0.18019,0.6203,0.2626,7.5073,3.4408,-2.7304,-0.6711,-0.77069,-0.071307,36.187,2.4812,-3.7187,0,0,0,7.7698,11.21,7.9183,10.433,-40.54,0.32714,31.197,368.54,173.81,420.85
9.43,-5.2651,-5.4949,1.835,0.72275,0.17195,0.61837,0.25628,7.8672,3.4657,-2.766,-0.75099,-0.84702,-0.10722,35.799,2.4932,-3.3869,0,0,0,7.5885,11.164,7.7568,10.493,-37.334,2.081,35.016,266.63,176.33,340.46
9.44,-5.1846,-5.4601,1.8071,0.72895,0.16334,0.61605,0.24988,8.2233,3.4908,-2.798,-0.81959,-0.91033,-0.14496,35.436,2.5228,-3.0212,0,0,0,7.4359,11.102,7.6269,10.546,-35.312,3.8413,37.965,133.27,175.13,247.55
9.45,-5.1006,-5.4251,1.779,0.73529,0.15442,0.61338,0.24346,8.5759,3.5162,-2.8263,-0.87736,-0.95962,-0.18412,35.087,2.5699,-2.6309,0,0,0,7.3034,11.032,7.5194,10.589,-34.742,5.5726,39.942,-22,170.6,146.93
9.46,-5.0131,-5.3898,1.7506,0.74171,0.14526,0.61039,0.23704,8.9251,3.5422,-2.8506,-0.92585,-0.99519,-0.22442,34.736,2.6341,-2.2258,0,0,0,7.1803,10.964,7.4225,10.62,-35.793,7.2434,40.894,-189.61,163.1,43.416
9.47,-4.9221,-5.3542,1.722,0.74813,0.13593,0.60715,0.23066,9.2706,3.569,-2.8708,-0.96743,-1.0185,-0.26576,34.366,2.7145,-1.8164,0,0,0,7.0553,10.903,7.3232,10.637,-38.543,8.8259,40.816,-359.99,153,-58.187
9.48,-4.8277,-5.3184,1.6932,0.75449,0.12644,0.60368,0.22435,9.6123,3.5966,-2.8869,-1.005,-1.0322,-0.30822,33.96,2.8102,-1.4128,0,0,0,6.9175,10.855,7.2091,10.639,-42.971,10.296,39.752,-523.59,140.68,-153.07
9.49,-4.7299,-5.2823,1.6643,0.76077,0.11681,0.60001,0.21811,9.9496,3.6252,-2.8991,-1.0416,-1.0397,-0.35202,33.501,2.92,-1.0244,0,0,0,6.7584,10.823,7.0693,10.627,-48.96,11.633,37.793,-670.84,126.5,-236.42
9.5,-4.6287,-5.2459,1.6353,0.76694,0.10703,0.59617,0.21196,10.282,3.655,-2.9075,-1.0804,-1.045,-0.39748,32.976,3.0424,-0.65947,0,0,0,6.5727,10.807,6.8959,10.596,-56.301,12.821,35.078,-792.18,110.85,-303.44
9.51,-4.5243,-5.2092,1.6062,0.77301,0.097077,0.59215,0.20587,10.609,3.6861,-2.9124,-1.1242,-1.053,-0.44492,32.372,3.1759,-0.32472,0,0,0,6.3604,10.802,6.6855,10.541,-64.686,13.847,31.795,-878.05,94.094,-349.3
9.52,-4.4166,-5.1721,1.577,0.779,0.086899,0.58794,0.19984,10.929,3.7186,-2.9141,-1.1752,-1.0689,-0.49458,31.68,3.3187,-0.024684,0,0,0,6.127,10.8,6.4396,10.455,-73.714,14.701,28.178,-920.06,76.619,-369.85
9.53,-4.3057,-5.1348,1.5479,0.78495,0.076447,0.58347,0.19384,11.242,3.7525,-2.913,-1.2352,-1.0982,-0.54658,30.897,3.4693,0.23857,0,0,0,5.8735,10.797,6.1575,10.336,-82.945,15.378,24.479,-919.46,58.958,-366.09
9.54,-4.1918,-5.0971,1.5188,0.79091,0.065663,0.57868,0.18784,11.547,3.788,-2.9095,-1.3052,-1.146,-0.60108,30.022,3.6257,0.46538,0,0,0,5.5994,10.791,5.8378,10.188,-91.981,15.881,20.925,-882.12,41.707,-341.56
9.55,-4.0748,-5.059,1.4897,0.79693,0.054495,0.57348,0.18182,11.842,3.825,-2.9038,-1.3856,-1.2169,-0.65823,29.059,3.7864,0.65819,0,0,0,5.3075,10.78,5.482,10.014,-100.48,16.216,17.705,-813.95,25.467,-299.8
9.56,-3.955,-5.0206,1.4607,0.80308,0.042899,0.56774,0.17577,12.128,3.8637,-2.8964,-1.4762,-1.3155,-0.71812,28.015,3.9495,0.82112,0,0,0,5.0039,10.763,5.0944,9.8142,-108.18,16.396,14.975,-720.88,10.835,-244.36
9.57,-3.8323,-4.9817,1.4318,0.80942,0.030845,0.56134,0.16969,12.402,3.904,-2.8875,-1.5761,-1.4459,-0.78077,26.899,4.1138,0.95971,0,0,0,4.6972,10.735,4.6816,9.5891,-114.84,16.44,12.852,-608.82,-1.59,-178.78
9.58,-3.707,-4.9425,1.4029,0.81602,0.01832,0.55409,0.16359,12.666,3.946,-2.8773,-1.6837,-1.612,-0.84608,25.722,4.278,1.0805,0,0,0,4.3981,10.691,4.2524,9.3391,-120.31,16.373,11.421,-483.68,-11.209,-106.61
9.59,-3.579,-4.9028,1.3742,0.82293,0.0053393,0.54584,0.15752,12.917,3.9896,-2.8659,-1.797,-1.8169,-0.91375,24.497,4.441,1.1906,0,0,0,4.1181,10.625,3.8182,9.0644,-124.49,16.227,10.73,-351.38,-17.425,-31.383
9.6,-3.4487,-4.8627,1.3456,0.83022,-0.008056,0.53639,0.15152,13.155,4.0348,-2.8535,-1.9129,-2.0625,-0.98336,23.237,4.6024,1.2976,0,0,0,3.8684,10.527,3.3916,8.7669,-127.33,16.038,10.792,-217.84,-19.638,43.345
9.61,-3.316,-4.8221,1.3172,0.83792,-0.021794,0.52554,0.14568,13.381,4.0816,-2.8399,-2.0281,-2.3489,-1.0543,21.955,4.7618,1.4089,0,0,0,3.6576,10.391,2.9865,8.4506,-128.86,15.85,11.583,-88.96,-17.25,114.03
9.62,-3.1811,-4.7811,1.2888,0.84606,-0.035775,0.5131,0.14011,13.594,4.13,-2.8252,-2.1389,-2.674,-1.1258,20.664,4.9195,1.5315,0,0,0,3.4887,10.211,2.6155,8.1238,-129.15,15.711,13.047,29.335,-9.6619,177.13
9.63,-3.0441,-4.7395,1.2607,0.85463,-0.049875,0.4989,0.13494,13.795,4.18,-2.8093,-2.242,-3.0325,-1.1971,19.376,5.0763,1.6717,0,0,0,3.356,9.9875,2.2876,7.8005,-128.33,15.676,15.089,131.13,3.7239,229.1
9.64,-2.9052,-4.6975,1.2327,0.86362,-0.063964,0.4828,0.1303,13.982,4.2315,-2.7917,-2.3353,-3.4158,-1.2677,18.1,5.2336,1.8348,0,0,0,3.2416,9.7319,2.0043,7.5023,-126.6,15.806,17.58,210.51,23.506,266.39
9.65,-2.7645,-4.6549,1.2048,0.87294,-0.077916,0.4647,0.12633,14.157,4.2847,-2.7725,-2.4187,-3.8121,-1.3374,16.846,5.3932,2.0243,0,0,0,3.1126,9.4719,1.7553,7.2594,-124.21,16.169,20.356,261.58,50.282,285.47
9.66,-2.6221,-4.6118,1.1772,0.8825,-0.091632,0.44455,0.12314,14.319,4.3394,-2.7512,-2.4949,-4.208,-1.4067,15.617,5.558,2.2422,0,0,0,2.9383,9.2383,1.528,7.0957,-121.47,16.836,23.221,281.02,84.044,284.39
9.67,-2.4782,-4.5681,1.1498,0.89217,-0.10506,0.42238,0.12082,14.469,4.3959,-2.7275,-2.569,-4.5895,-1.4764,14.416,5.7312,2.4884,0,0,0,2.7258,9.0298,1.3347,7.0016,-118.69,17.868,25.983,272.12,123.27,265.2
9.68,-2.3328,-4.5238,1.1227,0.90175,-0.1182,0.39825,0.11943,14.607,4.4541,-2.7013,-2.6471,-4.9439,-1.5468,13.243,5.9167,2.761,0,0,0,2.4936,8.8383,1.1913,6.9563,-116.11,19.313,28.474,239.13,166.2,230.6
9.69,-2.1861,-4.479,1.0958,0.91107,-0.1311,0.3723,0.11899,14.734,4.5143,-2.6722,-2.7356,-5.261,-1.6179,12.093,6.1189,3.0565,0,0,0,2.2657,8.6539,1.1108,6.935,-113.97,21.199,30.553,186.33,211.09,183.26
9.7,-2.0382,-4.4335,1.0692,0.9199,-0.14384,0.34468,0.11951,14.849,4.5765,-2.6401,-2.8404,-5.5337,-1.6894,10.961,6.3422,3.3703,0,0,0,2.0694,8.4663,1.1027,6.9114,-112.44,23.536,32.106,117.99,256.17,125.86
9.71,-1.8891,-4.3875,1.043,0.92803,-0.15656,0.31561,0.12099,14.953,4.6412,-2.6048,-2.9665,-5.7587,-1.7603,9.8414,6.5911,3.6966,0,0,0,1.9332,8.264,1.1731,6.8612,-111.65,26.317,33.046,38.38,299.7,61.08
9.72,-1.7391,-4.3407,1.0172,0.93525,-0.16938,0.28528,0.12341,15.046,4.7085,-2.5662,-3.1167,-5.9364,-1.8295,8.7254,6.87,4.0289,0,0,0,1.8835,8.0342,1.3251,6.7647,-111.69,29.519,33.312,-48.228,339.91,-8.4072
9.73,-1.5882,-4.2933,0.9917,0.94137,-0.18245,0.25393,0.12675,15.128,4.7787,-2.5242,-3.2916,-6.0694,-1.8953,7.6046,7.1828,4.3604,0,0,0,1.9429,7.7622,1.5608,6.6087,-112.62,33.098,32.871,-137.56,375.05,-79.919
9.74,-1.4366,-4.2451,0.96668,0.9462,-0.1959,0.22175,0.131,15.198,4.8522,-2.479,-3.4888,-6.1615,-1.9559,6.47,7.533,4.684,0,0,0,2.129,7.4313,1.8826,6.3871,-114.44,36.997,31.716,-225.35,403.36,-150.78
9.75,-1.2843,-4.1962,0.94213,0.94958,-0.20985,0.18898,0.13618,15.257,4.9295,-2.4306,-3.7029,-6.2162,-2.0093,5.313,7.9235,4.9924,0,0,0,2.4541,7.0232,2.2942,6.1001,-117.11,41.137,29.866,-307.33,423.1,-218.3
9.76,-1.1315,-4.1465,0.91808,0.95139,-0.22436,0.15582,0.14229,15.304,5.0109,-2.3792,-3.9256,-6.2349,-2.0531,4.1252,8.3562,5.2791,0,0,0,2.9243,6.5202,2.7996,5.7538,-120.55,45.424,27.37,-379.22,432.5,-279.81
9.77,-0.97827,-4.096,0.89456,0.9515,-0.23947,0.12252,0.14934,15.34,5.0968,-2.3251,-4.1456,-6.2166,-2.0851,2.8997,8.8321,5.5379,0,0,0,3.5396,5.9091,3.4019,5.3592,-124.65,49.747,24.299,-436.75,429.8,-332.63
9.78,-0.82475,-4.0446,0.87159,0.94983,-0.25514,0.089332,0.15732,15.362,5.1876,-2.2686,-4.3492,-6.1576,-2.103,1.6307,9.3508,5.7635,0,0,0,4.2922,5.1855,4.0995,4.9316,-129.23,53.974,20.755,-475.66,413.26,-374.08
9.79,-0.67107,-3.9922,0.84919,0.94634,-0.27131,0.056567,0.1662,15.372,5.2839,-2.2099,-4.5211,-6.0526,-2.1047,0.31428,9.9108,5.9518,0,0,0,5.1634,4.3611,4.8819,4.4915,-134.08,57.96,16.864,-491.93,381.26,-401.64
9.8,-0.51736,-3.9389,0.82739,0.94106,-0.28783,0.024561,0.17593,15.368,5.386,-2.1497,-4.6466,-5.8968,-2.0888,-1.0511,10.509,6.1001,0,0,0,6.1,3.4948,5.7071,4.078,-138.99,61.55,12.77,-485.33,334.37,-415
9.81,-0.36375,-3.8845,0.8062,0.93406,-0.30454,-0.006332,0.1864,15.351,5.4942,-2.0881,-4.7149,-5.6887,-2.0554,-2.4649,11.14,6.207,0,0,0,7.0315,2.6735,6.5158,3.7365,-143.72,64.605,8.6069,-458.45,274.74,-415.51
9.82,-0.21039,-3.829,0.78563,0.92549,-0.32123,-0.03577,0.19746,15.319,5.6089,-2.0256,-4.7202,-5.432,-2.006,-3.9244,11.799,6.2724,0,0,0,7.8978,1.9754,7.2563,3.5013,-148.1,67.009,4.4975,-413.95,204.58,-404.58
9.83,-0.05742,-3.7723,0.76569,0.91557,-0.3377,-0.063462,0.20895,15.272,5.7302,-1.9628,-4.6618,-5.1349,-1.9433,-5.4251,12.478,6.2975,0,0,0,8.6545,1.4602,7.8906,3.3933,-151.95,68.669,0.54879,-354.5,126.1,-383.6
9.84,0.095005,-3.7143,0.74638,0.90456,-0.35374,-0.089189,0.22067,15.21,5.8585,-1.8998,-4.5436,-4.8091,-1.8705,-6.9612,13.169,6.2843,0,0,0,9.2755,1.1629,8.3975,3.4204,-155.15,69.511,-3.1457,-282.75,41.509,-353.97
9.85,0.24673,-3.6551,0.7277,0.89272,-0.36917,-0.11282,0.23244,15.133,5.9936,-1.8372,-4.3729,-4.4679,-1.7914,-8.5255,13.865,6.2357,0,0,0,9.7523,1.0927,8.7729,3.5784,-157.57,69.486,-6.5064,-201.36,-46.988,-317.08
9.86,0.39761,-3.5944,0.70963,0.88036,-0.38385,-0.13431,0.24408,15.04,6.1358,-1.7752,-4.159,-4.1245,-1.7096,-10.11,14.556,6.1555,0,0,0,10.092,1.237,9.0264,3.8539,-159.15,68.566,-9.4677,-113,-137.19,-274.33
9.87,0.54747,-3.5323,0.69219,0.86775,-0.39764,-0.15371,0.25547,14.931,6.2847,-1.7142,-3.9124,-3.7906,-1.6283,-11.706,15.233,6.0479,0,0,0,10.31,1.5674,9.1769,4.2276,-159.82,66.744,-11.978,-20.315,-226.88,-227.12
9.88,0.69617,-3.4687,0.67535,0.85512,-0.41046,-0.17112,0.26648,14.806,6.4403,-1.6543,-3.6433,-3.4753,-1.5502,-13.303,15.888,5.9175,0,0,0,10.431,2.0464,9.2479,4.6773,-159.55,64.037,-14,74.021,-313.85,-176.85
9.89,0.84353,-3.4035,0.6591,0.84268,-0.42223,-0.18668,0.27705,14.665,6.6024,-1.5959,-3.3609,-3.1852,-1.4774,-14.893,16.511,5.7696,0,0,0,10.478,2.6343,9.2632,5.1801,-158.34,60.483,-15.509,167.35,-395.91,-124.9
9.9,0.98941,-3.3367,0.64342,0.8306,-0.43293,-0.20058,0.28713,14.508,6.7704,-1.539,-3.0734,-2.924,-1.4111,-16.467,17.095,5.6091,0,0,0,10.475,3.2928,9.245,5.7144,-156.22,56.143,-16.497,257.02,-470.84,-72.687
9.91,1.1336,-3.2681,0.62831,0.81899,-0.44255,-0.21299,0.29671,14.335,6.9441,-1.4837,-2.7872,-2.6931,-1.3523,-18.015,17.632,5.4414,0,0,0,10.442,3.9878,9.2126,6.2603,-153.22,51.098,-16.967,340.36,-536.44,-21.597
9.92,1.2761,-3.1978,0.61374,0.80795,-0.45108,-0.22411,0.3058,14.148,7.1229,-1.4302,-2.5076,-2.4925,-1.3011,-19.529,18.115,5.2714,0,0,0,10.396,4.6902,9.1818,6.8,-149.44,45.452,-16.937,414.72,-590.49,26.971
9.93,1.4165,-3.1256,0.5997,0.79753,-0.45855,-0.23411,0.31443,13.945,7.3062,-1.3783,-2.2386,-2.3204,-1.2576,-21.001,18.539,5.1042,0,0,0,10.351,5.3757,9.1652,7.3187,-144.97,39.331,-16.44,478.19,-631.55,71.898
9.94,1.5549,-3.0516,0.58617,0.78776,-0.465,-0.24314,0.32264,13.728,7.4935,-1.3281,-1.9828,-2.1747,-1.2211,-22.426,18.9,4.9441,0,0,0,10.319,6.0261,9.1694,7.8071,-139.91,32.862,-15.513,531.05,-660.29,112.87
9.95,1.691,-2.9757,0.57314,0.77863,-0.47048,-0.25134,0.33047,13.497,7.684,-1.2794,-1.7413,-2.0523,-1.1912,-23.798,19.196,4.7952,0,0,0,10.304,6.6303,9.1967,8.2597,-134.38,26.163,-14.196,573.98,-677.78,149.69
9.96,1.8248,-2.8979,0.56058,0.77014,-0.47503,-0.25884,0.33797,13.252,7.8772,-1.2321,-1.5145,-1.9505,-1.1669,-25.112,19.423,4.6613,0,0,0,10.309,7.1825,9.2467,8.6734,-128.46,19.341,-12.533,607.64,-685.08,182.21
9.97,1.956,-2.8182,0.54849,0.76228,-0.47871,-0.26575,0.34518,12.994,8.0722,-1.1861,-1.3021,-1.8663,-1.1476,-26.366,19.582,4.5456,0,0,0,10.334,7.6807,9.3178,9.0471,-122.25,12.492,-10.567,632.7,-683.26,210.23
9.98,2.0846,-2.7365,0.53685,0.755,-0.48156,-0.27213,0.35215,12.725,8.2686,-1.1411,-1.1036,-1.7971,-1.1325,-27.557,19.673,4.4508,0,0,0,10.376,8.1252,9.4073,9.3806,-115.84,5.7026,-8.3441,649.83,-673.38,233.58
9.99,2.2105,-2.6528,0.52566,0.74829,-0.48364,-0.27807,0.35892,12.444,8.4655,-1.097,-0.91828,-1.7405,-1.1208,-28.683,19.697,4.3794,0,0,0,10.434,8.518,9.5121,9.6752,-109.28,-0.95228,-5.9116,659.69,-656.52,252.08
10,2.3335,-2.5672,0.51491,0.74212,-0.48499,-0.28363,0.36552,12.151,8.6623,-1.0535,-0.74539,-1.6946,-1.1118,-29.742,19.655,4.3331,0,0,0,10.503,8.8623,9.6292,9.9323,-102.66,-7.408,-3.3191,662.97,-633.72,265.56
10.01,2.4535,-2.4796,0.50459,0.73643,-0.48565,-0.28884,0.37199,11.849,8.8584,-1.0102,-0.58433,-1.6574,-1.1049,-30.736,19.55,4.3134,0,0,0,10.581,9.1622,9.7552,10.154,-96.042,-13.611,-0.61773,660.32,-606.07,273.84
